"event_year","is_pre","y_treated","y_synth","effect","effect_demeaned","pre_mean_effect"
-5,TRUE,2,4.42523848966665,-2.42523848966665,-0.0799706528855992,-2.34526783678105
-4,TRUE,7,9.3358464371987,-2.3358464371987,0.00942139958234822,-2.34526783678105
-3,TRUE,12.25,14.5505866103333,-2.30058661033333,0.0446812264477154,-2.34526783678105
-2,TRUE,12.5,14.8193998099255,-2.31939980992551,0.0258680268555365,-2.34526783678105
0,FALSE,18.6666666666667,12.4017902009384,6.26487646572831,8.61014430250936,-2.34526783678105
