"event_year","is_pre","y_treated","y_synth","effect","effect_demeaned","pre_mean_effect"
-3,TRUE,1,0.943684026815846,0.056315973184154,-1.73243963907943e-06,0.0563177056237931
-2,TRUE,1,0.943680956962691,0.0563190430373089,1.33741351582284e-06,0.0563177056237931
-1,TRUE,1,0.943681899350084,0.0563181006499164,3.95026123256592e-07,0.0563177056237931
0,FALSE,0,0.946949112116604,-0.946949112116604,-1.0032668177404,0.0563177056237931
2,FALSE,1,0.941265528365029,0.0587344716349713,0.00241676601117813,0.0563177056237931
