"event_year","is_pre","y_treated","y_synth","effect","effect_demeaned","pre_mean_effect"
-5,TRUE,2.60120710548416,4.15317574031019,-1.55196863482603,1.83745615034425e-06,-1.55197047228218
-4,TRUE,2.6658383522929,4.21779699666753,-1.55195864437463,1.18279075511651e-05,-1.55197047228218
-3,TRUE,2.65253749117195,4.2045116501619,-1.55197415898995,-3.68670776973445e-06,-1.55197047228218
-2,TRUE,2.66653352089928,4.21851397183739,-1.55198045093811,-9.97865593133085e-06,-1.55197047228218
0,FALSE,4.58486543264773,4.3314875866493,0.253377845998432,1.80534831828061,-1.55197047228218
