"donor_id","omega","active"
"1005004819735",0,FALSE
"1005005703598",0,FALSE
"1005010032829",8.43838866639619e-05,TRUE
"1005010419262",0,FALSE
"1005010534216",0,FALSE
"1005010595053",0.000108547105706951,TRUE
"1005010595055",0,FALSE
"1005010988118",0,FALSE
"1005011827462",0,FALSE
"1005012344080",0.000162347930804954,TRUE
"1005012522820",0.000151579851279582,TRUE
"1005012522822",0,FALSE
"1005012575386",8.3593944958571e-05,TRUE
"1005013442846",8.17854785583039e-05,TRUE
"1005014515119",0,FALSE
"1005014813544",0.000264184594421843,TRUE
"1005014816364",8.19609283933556e-05,TRUE
"1005014816401",0.00071892955285228,TRUE
"1005015052594",0,FALSE
"1005015136122",8.02788734685265e-05,TRUE
"1005015161539",8.36035898393071e-05,TRUE
"1005015161554",8.23250314967431e-05,TRUE
"1005015521226",0,FALSE
"1005015521264",8.11712972856098e-05,TRUE
"1005015535326",0.000126286564271399,TRUE
"1005015661453",0.00016737294595532,TRUE
"1005015661774",9.0668233571306e-05,TRUE
"1005016005612",0.000101008542842524,TRUE
"1005016136153",0,FALSE
"1005016194704",8.43158070275776e-05,TRUE
"1005016517446",9.26399539345864e-05,TRUE
"1005016539588",0,FALSE
"1005123738558",0.000286366433318817,TRUE
"1005131218425",8.14938413205359e-05,TRUE
"1010016066698",8.36903402247166e-05,TRUE
"1015014621395",8.14574718481932e-05,TRUE
"1025008651943",0.000397612844512848,TRUE
"1025010794682",0.000525426185194957,TRUE
"1025015649489",0,FALSE
"1025016175621",0,FALSE
"1025016611079",8.46882233407436e-05,TRUE
"1055015185814",8.17050987081779e-05,TRUE
"1055015862556",8.11506333275092e-05,TRUE
"1055016526357",0.000130517733518053,TRUE
"1095011258474",0,FALSE
"1095012856367",0,FALSE
"1095012862357",0.000124806500532934,TRUE
"1095013073917",0.000154662918857998,TRUE
"1095015234303",0.000136611226152585,TRUE
"1095015331733",0,FALSE
"1095015506607",0.000729248154901079,TRUE
"1095016084332",0,FALSE
"1095016461206",0.000101391801822706,TRUE
"1095016771013",0,FALSE
"1240016520150",0,FALSE
"1270002885620",8.14760840683637e-05,TRUE
"1270251620273",8.25516105870547e-05,TRUE
"1290005137138",8.02440465423793e-05,TRUE
"1290014631478",0.000328120002604025,TRUE
"1420011528730",0.000194765063279359,TRUE
"1420012045579",0.000279291706068003,TRUE
"1430012281363",0.000201548694288436,TRUE
"1430013925198",8.21447287396487e-05,TRUE
"1430016252825",0,FALSE
"1440000185027",0.000114711296939197,TRUE
"1440010919016",8.43809127400216e-05,TRUE
"1450009457904",0.000189380770298991,TRUE
"1450016578644",0.000379134977436592,TRUE
"1560000342468",0,FALSE
"1560001737708",8.24696169411999e-05,TRUE
"1560001813818",8.21815954539722e-05,TRUE
"1560004380210",0,FALSE
"1560004424749",0,FALSE
"1560004591041",0.000124619576923649,TRUE
"1560005241760",0.000265119263774789,TRUE
"1560005245941",0,FALSE
"1560005703020",0.000220342572341565,TRUE
"1560006146096",0.000177467032947415,TRUE
"1560006596237",0.000369009246578781,TRUE
"1560006898617",0.000129547408406943,TRUE
"1560007139570",0.000405156871406004,TRUE
"1560007518366",0.000116921520111299,TRUE
"1560007962350",0,FALSE
"1560008606683",0,FALSE
"1560008637321",0.000129921430147754,TRUE
"1560008701601",0.000225653475513493,TRUE
"1560008701627",0.000204495194162274,TRUE
"1560009157300",0,FALSE
"1560009157600",0.000178512674858049,TRUE
"1560009157608",0,FALSE
"1560009341422",0,FALSE
"1560009597746",8.28974045680109e-05,TRUE
"1560010072362",0.000231475338111247,TRUE
"1560010191342",0.000390897923039998,TRUE
"1560010340006",0,FALSE
"1560010347266",0,FALSE
"1560010359791",0.000168987938375558,TRUE
"1560010423066",0.000653463366678496,TRUE
"1560010607350",0,FALSE
"1560010820687",0.000137619795615587,TRUE
"1560010849350",0,FALSE
"1560010921168",0,FALSE
"1560010963988",0.000108060290060287,TRUE
"1560011287295",0.000413556035521072,TRUE
"1560011288281",0,FALSE
"1560011298330",0.000211570215376641,TRUE
"1560011302871",0,FALSE
"1560011353132",9.69723724867297e-05,TRUE
"1560011361432",0,FALSE
"1560011396907",0,FALSE
"1560011489827",9.49955340389509e-05,TRUE
"1560011529735",0.000348399454396501,TRUE
"1560011618518",0.00021591349961932,TRUE
"1560011728007",0.000179464657198657,TRUE
"1560011818311",8.31964030192666e-05,TRUE
"1560011874238",0.000159864613697776,TRUE
"1560011909782",0.000288687463481066,TRUE
"1560012066558",0,FALSE
"1560012258166",8.46877577712923e-05,TRUE
"1560012776673",0,FALSE
"1560012812039",0.000243355649396993,TRUE
"1560012875472",0.000157638728918783,TRUE
"1560012903673",8.0571142011424e-05,TRUE
"1560013274481",0,FALSE
"1560013282642",8.19313754654939e-05,TRUE
"1560014062061",0,FALSE
"1560014318537",7.94701200570665e-05,TRUE
"1560014357351",0,FALSE
"1560014429537",8.04099814215718e-05,TRUE
"1560014443182",8.22874871278731e-05,TRUE
"1560014472000",0.0001512613404447,TRUE
"1560014492162",0,FALSE
"1560014513721",0,FALSE
"1560014719270",8.1908407175395e-05,TRUE
"1560014752622",0,FALSE
"1560014752636",8.48318522109779e-05,TRUE
"1560014826795",8.43683814812411e-05,TRUE
"1560015011960",8.20092750877243e-05,TRUE
"1560015073523",8.4754358414566e-05,TRUE
"1560015093215",0,FALSE
"1560015149915",0.000117614682278458,TRUE
"1560015223654",8.52912847978189e-05,TRUE
"1560015242901",7.87544298164408e-05,TRUE
"1560015244031",7.84884857353814e-05,TRUE
"1560015279934",0.000162734748343232,TRUE
"1560015503395",7.88334724747643e-05,TRUE
"1560015529884",0,FALSE
"1560015584326",7.96706160676605e-05,TRUE
"1560015689888",0.000109969556312808,TRUE
"1560015698918",0.000100746590834557,TRUE
"1560015868238",0,FALSE
"1560015975907",0.000527060933637835,TRUE
"1560015987745",8.24877132597794e-05,TRUE
"1560016047178",8.40748864782887e-05,TRUE
"1560016053127",8.3760664496282e-05,TRUE
"1560016063638",7.79922185091756e-05,TRUE
"1560016082808",8.27904354567391e-05,TRUE
"1560016082812",8.63125623379593e-05,TRUE
"1560016082813",8.11872694021389e-05,TRUE
"1560016082814",7.99129806098599e-05,TRUE
"1560016082816",7.73612006503734e-05,TRUE
"1560016082817",8.10675515120354e-05,TRUE
"1560016098039",8.00870069978267e-05,TRUE
"1560016144990",8.48934168869059e-05,TRUE
"1560016155338",0.000113331830321579,TRUE
"1560016166678",8.05038130184207e-05,TRUE
"1560016167323",0,FALSE
"1560016171350",0,FALSE
"1560016190198",0.000100328054083337,TRUE
"1560016192329",0,FALSE
"1560016197691",0.000695781169688556,TRUE
"1560016216627",0,FALSE
"1560016272886",0,FALSE
"1560016286818",0.00187746797428141,TRUE
"1560016317793",0,FALSE
"1560016321615",0,FALSE
"1560016435389",0,FALSE
"1560016441291",0,FALSE
"1560016465561",0.00021428709247728,TRUE
"1560016471127",0,FALSE
"1560016483608",0.000149091998912507,TRUE
"1560016492749",0.00013888556692157,TRUE
"1560016492993",0,FALSE
"1560016510431",0,FALSE
"1560016583184",0,FALSE
"1560016600167",0.000156583399667653,TRUE
"1560016700101",0,FALSE
"1560016703834",0.000169415628619832,TRUE
"1560016709429",0,FALSE
"1560016730775",0.000147632314671122,TRUE
"1560016730778",0.000892973378062602,TRUE
"1560016733239",0,FALSE
"1560016743268",0,FALSE
"1560016753543",0.000341684224888467,TRUE
"1560016789908",0,FALSE
"1560016794051",0,FALSE
"1560016796559",0.000758708668134493,TRUE
"1560219206182",0,FALSE
"1615000686634",0,FALSE
"1615009156887",0,FALSE
"1615009389868",0,FALSE
"1615011122994",0.000152676690232562,TRUE
"1615011585782",0,FALSE
"1615011818307",0,FALSE
"1615012027132",0.000179651685558442,TRUE
"1615015254048",0,FALSE
"1615015379313",0,FALSE
"1615016162631",0,FALSE
"1620008774910",0,FALSE
"1620008847532",0,FALSE
"1620010842225",0,FALSE
"1620013751503",0,FALSE
"1620014617029",0,FALSE
"1630001365521",0,FALSE
"1630009398450",0,FALSE
"1630010065356",0,FALSE
"1630012498923",0.000120584656242858,TRUE
"1630012818724",0.000666393173240987,TRUE
"1630014643542",0,FALSE
"1630016641105",0,FALSE
"1630016738468",9.83866122293151e-05,TRUE
"1630997015801",0,FALSE
"1640013213010",0.000102423371233016,TRUE
"1640015300048",0,FALSE
"1650000816463",0,FALSE
"1650001024420",0,FALSE
"1650002392283",8.85448277399928e-05,TRUE
"1650002552694",0,FALSE
"1650003175560",0.000117555357546084,TRUE
"1650004717641",0,FALSE
"1650005166588",0,FALSE
"1650005211488",0.000148364036975795,TRUE
"1650005927900",0.000185267685255161,TRUE
"1650006945085",0,FALSE
"1650007001624",0.000840599637136682,TRUE
"1650007707854",0,FALSE
"1650008349391",0,FALSE
"1650009118739",0,FALSE
"1650009231067",0,FALSE
"1650009232575",0,FALSE
"1650009667800",0.000258160384554287,TRUE
"1650010122859",0,FALSE
"1650010181943",0,FALSE
"1650010185048",0,FALSE
"1650010333285",0.000203292195212617,TRUE
"1650011142126",0.000198912606887182,TRUE
"1650011293667",0,FALSE
"1650011594809",0,FALSE
"1650012195705",0.000225794705294785,TRUE
"1650012259702",0.000142508211244557,TRUE
"1650012429809",0.000124378533190163,TRUE
"1650012865227",0,FALSE
"1650014801790",0,FALSE
"1650015420101",0,FALSE
"1650015856834",9.78416126823708e-05,TRUE
"1650015895037",0,FALSE
"1660000739161",0,FALSE
"1660001373894",0,FALSE
"1660001723468",0,FALSE
"1660006051866",0.00012277332370616,TRUE
"1660006310686",0,FALSE
"1660006733937",0,FALSE
"1660008699998",0.000104571136966334,TRUE
"1660010183412",0,FALSE
"1660010468616",0,FALSE
"1660011545502",0.00015880630728624,TRUE
"1660011798348",0,FALSE
"1660011801933",0,FALSE
"1660012496115",0,FALSE
"1660012535106",0.000144509498567514,TRUE
"1660013177813",0.000260290156474269,TRUE
"1660013943369",0,FALSE
"1660015095739",9.56444794920851e-05,TRUE
"1660015867828",0,FALSE
"1660016018930",0,FALSE
"1660016029956",0,FALSE
"1660016030066",0,FALSE
"1660016594950",0,FALSE
"1670013374366",0,FALSE
"1670014317824",7.20264165054421e-05,TRUE
"1670992531784",0,FALSE
"1680001064546",0.00048147204313789,TRUE
"1680001226627",0,FALSE
"1680001270326",0.000210363551470608,TRUE
"1680004156394",0,FALSE
"1680005119612",0.000167722895199773,TRUE
"1680006123828",0.000731201551356199,TRUE
"1680006708272",0,FALSE
"1680009421330",0,FALSE
"1680009452420",0,FALSE
"1680009462530",0,FALSE
"1680010943359",0,FALSE
"1680011143932",0,FALSE
"1680011372857",0,FALSE
"1680011447305",0,FALSE
"1680011478577",0,FALSE
"1680011485516",0.000187290165666337,TRUE
"1680011924948",0,FALSE
"1680012401736",0,FALSE
"1680012526375",0,FALSE
"1680012703918",0,FALSE
"1680012778219",0.000379432533981383,TRUE
"1680013148330",0,FALSE
"1680013910649",0.000195236219526811,TRUE
"1680014260770",0,FALSE
"1680014784333",0,FALSE
"1680014799600",0.000161866201659079,TRUE
"1680014886494",0.00038218537463129,TRUE
"1680014956037",0,FALSE
"1680014977536",0,FALSE
"1680015018298",8.62386478977668e-05,TRUE
"1680015026122",0,FALSE
"1680015046728",0.000158642817820042,TRUE
"1680015050197",0,FALSE
"1680015095790",0,FALSE
"1680015177625",0,FALSE
"1680015191439",0,FALSE
"1680015208056",0.000361451938954531,TRUE
"1680015215100",0,FALSE
"1680015241063",0,FALSE
"1680015241071",0,FALSE
"1680015241537",0,FALSE
"1680015241540",0,FALSE
"1680015277745",0.000191292344374064,TRUE
"1680015281754",7.93747096265116e-05,TRUE
"1680015289918",0.000826587526639944,TRUE
"1680015320907",7.53800762382733e-05,TRUE
"1680015353456",0,FALSE
"1680015370477",0.00079541927023899,TRUE
"1680015405965",0,FALSE
"1680015460756",0,FALSE
"1680015464118",0,FALSE
"1680015546481",0,FALSE
"1680015546485",0.000405192282904564,TRUE
"1680015562560",0.000185277773034659,TRUE
"1680015589955",0.000137544617656903,TRUE
"1680015592493",0.000195874040557469,TRUE
"1680015593966",0.000157443918174176,TRUE
"1680015600176",0.000101267622376205,TRUE
"1680015637898",0,FALSE
"1680015637904",0,FALSE
"1680015702272",0,FALSE
"1680015714743",0,FALSE
"1680015728108",8.81278120587293e-05,TRUE
"1680015742697",0,FALSE
"1680015746496",0,FALSE
"1680015762562",0,FALSE
"1680015786528",0,FALSE
"1680015834347",0.000154827734790569,TRUE
"1680015926449",0,FALSE
"1680015947717",0,FALSE
"1680015955857",0,FALSE
"1680015955899",0,FALSE
"1680016010343",0,FALSE
"1680016011565",0,FALSE
"1680016018439",0,FALSE
"1680016063182",0,FALSE
"1680016063556",0,FALSE
"1680016105698",0,FALSE
"1680016178326",0,FALSE
"1680016219093",0.000200971172196082,TRUE
"1680016233953",0.000194266658099273,TRUE
"1680016252717",0,FALSE
"1680016291390",0,FALSE
"1680016321617",0,FALSE
"1680016427060",0,FALSE
"1680016451879",0,FALSE
"1680016462844",0.000158270156185488,TRUE
"1680016536162",0.000427178389553771,TRUE
"1680016597143",0,FALSE
"1680016743680",0,FALSE
"1680993490156",0,FALSE
"1680995096944",0,FALSE
"1680996662402",0,FALSE
"1680997359265",0.000381360496929543,TRUE
"1680997405324",0,FALSE
"1680997536623",0.000830284192020196,TRUE
"1710000545103",0.000201854728437027,TRUE
"1710010694280",0.00022355629298255,TRUE
"1710011881929",0.000535967719880728,TRUE
"1710012254556",0,FALSE
"1710013001602",0.00017972956954516,TRUE
"1710013028579",0.000150849402766326,TRUE
"1710014519728",0,FALSE
"1710014554532",0.00013667805259147,TRUE
"1710015220159",0,FALSE
"1710015431507",0,FALSE
"1710015504204",0.000150465516570993,TRUE
"1710015936309",0.000402770865486575,TRUE
"1710016197524",0.000257501463757848,TRUE
"1720001938860",0,FALSE
"1730001476645",0,FALSE
"1730001556095",7.61920217502704e-05,TRUE
"1730001937224",0.000156716532579526,TRUE
"1730002253342",0,FALSE
"1730006059246",0.000137373382276891,TRUE
"1730006315577",0.000132986480835913,TRUE
"1730006760556",0,FALSE
"1730009461084",0.000160340976505923,TRUE
"1730010090396",0.000638475786510891,TRUE
"1730010409585",0.000129792623981944,TRUE
"1730010450918",0,FALSE
"1730010481915",0.000107143344030388,TRUE
"1730010719219",0,FALSE
"1730010776552",0,FALSE
"1730010824003",0.000101014597932852,TRUE
"1730010833471",0,FALSE
"1730010842055",0.00113579062264393,TRUE
"1730010845239",0.000218325230470898,TRUE
"1730011170848",0.000194840555645463,TRUE
"1730011185167",0,FALSE
"1730011304762",0,FALSE
"1730011581651",0.000124701230536268,TRUE
"1730011635288",0,FALSE
"1730011664677",0,FALSE
"1730011989810",0,FALSE
"1730012061707",0,FALSE
"1730012061789",0,FALSE
"1730012642224",0.000150887351044167,TRUE
"1730012913367",0,FALSE
"1730013181050",0,FALSE
"1730013269755",0.000193894579419191,TRUE
"1730013397070",0.000541039363532624,TRUE
"1730013436006",0,FALSE
"1730013811015",0.000107670561970475,TRUE
"1730013869929",0,FALSE
"1730013885158",0.000141754916724114,TRUE
"1730015004443",0,FALSE
"1730015064319",0,FALSE
"1730015148755",0,FALSE
"1730015164899",0,FALSE
"1730015289907",0.000402670302121689,TRUE
"1730015289938",0,FALSE
"1730015422478",0,FALSE
"1730015620466",0,FALSE
"1730015939054",0,FALSE
"1730015955163",0.000127509851897818,TRUE
"1730016148602",0.000104980824759868,TRUE
"1730016148613",9.50510063151562e-05,TRUE
"1730016451206",0,FALSE
"1730016469037",0.000121641577849785,TRUE
"1730016592376",0,FALSE
"1740006024545",0,FALSE
"1740014867417",0.000150081781223595,TRUE
"1740014867421",0.000373460839755877,TRUE
"1740014986164",0.000101827790909324,TRUE
"1740014986192",0.000190214662390439,TRUE
"1740015358140",0.000235729552233918,TRUE
"1740015376197",0.000406030971565553,TRUE
"1740015805136",9.15636627687543e-05,TRUE
"2010012001889",0,FALSE
"2010012816609",0,FALSE
"2010015207844",0,FALSE
"2010015266739",8.21752205400321e-05,TRUE
"2010015836325",0,FALSE
"2010016257148",0.000235812598949622,TRUE
"2030013470063",0,FALSE
"2030016337767",0,FALSE
"2030016597092",9.22843048968406e-05,TRUE
"2040001287982",0,FALSE
"2040002465184",8.3641808738704e-05,TRUE
"2040007335078",0.000176523632170136,TRUE
"2040010684323",0,FALSE
"2040011013872",0,FALSE
"2040012323514",0.000111246678891617,TRUE
"2040013012274",0,FALSE
"2040013522980",0,FALSE
"2040013542939",0,FALSE
"2040013925220",0,FALSE
"2040014203390",0.000147817714562771,TRUE
"2040014203391",0.00013141422175143,TRUE
"2040014762000",0,FALSE
"2040014762660",0,FALSE
"2040014762677",0,FALSE
"2040014762682",0,FALSE
"2040014762694",0,FALSE
"2040014762707",0,FALSE
"2040014762709",0,FALSE
"2040014762712",0,FALSE
"2040014762715",0,FALSE
"2040014762717",0,FALSE
"2040014762733",0,FALSE
"2040014762751",0,FALSE
"2040014762816",0,FALSE
"2040014763458",0,FALSE
"2040014764695",0,FALSE
"2040014764834",0,FALSE
"2040014764937",0,FALSE
"2040014765102",0,FALSE
"2040014767180",0,FALSE
"2040014767197",0,FALSE
"2040014767214",0,FALSE
"2040014767238",0,FALSE
"2040014767292",0,FALSE
"2040014767312",0,FALSE
"2040014767313",0,FALSE
"2040014767317",0,FALSE
"2040014767326",0,FALSE
"2040014767581",0,FALSE
"2040014787859",0,FALSE
"2040014788438",0,FALSE
"2040014788439",0,FALSE
"2040014789949",0,FALSE
"2040014794341",0,FALSE
"2040014794369",0,FALSE
"2040014794414",0,FALSE
"2040014795245",0,FALSE
"2040015085058",0,FALSE
"2040015099570",0,FALSE
"2040015340353",0,FALSE
"2040015630012",0.00014269699390407,TRUE
"2040015746818",0.000164219707019914,TRUE
"2040015827522",9.82297720120075e-05,TRUE
"2040015956721",0,FALSE
"2040016057196",0,FALSE
"2040016175097",0,FALSE
"2040016549700",0,FALSE
"2040016611550",0.000208092194085281,TRUE
"2040016689155",0.000175293715364635,TRUE
"2040016689391",0,FALSE
"2090002908392",0.000178262307624475,TRUE
"2090003436609",0.000134500065595119,TRUE
"2090003726064",0,FALSE
"2090004750142",0,FALSE
"2090005896381",0.000227907849035666,TRUE
"2090010642626",0.000118257135041472,TRUE
"2090010799360",0.000158843434455352,TRUE
"2090010799361",0.000207676985305396,TRUE
"2090014354998",0,FALSE
"2090014657134",0,FALSE
"2090014848792",0.000141611698498951,TRUE
"2090014848831",0,FALSE
"2090014873613",0,FALSE
"2090014947227",9.74132796646248e-05,TRUE
"2090014961349",0.000147340194001328,TRUE
"2090015035674",0.00010954577296085,TRUE
"2090015035681",0.00011279993953385,TRUE
"2090015060621",0,FALSE
"2090015061869",0,FALSE
"2090015148023",0,FALSE
"2090015195568",8.01848867803406e-05,TRUE
"2090015195586",9.94676897025253e-05,TRUE
"2090015195883",0,FALSE
"2510010501330",0.000225663150066949,TRUE
"2510012481340",0.000233097026716591,TRUE
"2510012999433",0,FALSE
"2510013378843",0,FALSE
"2510013523798",0.000184760064173892,TRUE
"2510014112595",8.8436414160377e-05,TRUE
"2510014112739",0,FALSE
"2510014132581",0.000490149336280879,TRUE
"2510014463535",0,FALSE
"2510014463558",8.96092490033582e-05,TRUE
"2510014541279",0.000148434106063035,TRUE
"2510014547251",0,FALSE
"2510014570134",0,FALSE
"2510014790990",0,FALSE
"2510014792004",0.000235589247658753,TRUE
"2510014792207",0.000370807291961756,TRUE
"2510014833000",0.000520747534749446,TRUE
"2510014923547",0,FALSE
"2510015026659",0,FALSE
"2510015027721",0,FALSE
"2510015028485",0,FALSE
"2510015169222",0.000111730359685479,TRUE
"2510015206748",0,FALSE
"2510015218018",0,FALSE
"2510015218027",0.000433949043522224,TRUE
"2510015218067",0,FALSE
"2510015640113",0,FALSE
"2510015649714",0.000158784731425897,TRUE
"2510015675254",0,FALSE
"2510015678380",0.00031482622000537,TRUE
"2510015772396",7.34848143137169e-05,TRUE
"2510015779224",0.000123995551724987,TRUE
"2510015787796",0,FALSE
"2510015788904",0,FALSE
"2510015868181",0,FALSE
"2510015998628",0.000344217070750606,TRUE
"2510016032312",0.000232837141845839,TRUE
"2510016047840",0.000201383772777803,TRUE
"2510016058744",0.000153179972436161,TRUE
"2510016069890",0,FALSE
"2510016087402",0,FALSE
"2510016116876",0,FALSE
"2510016224833",8.63525492114858e-05,TRUE
"2510016469122",0,FALSE
"2510016594135",0.000374674018172185,TRUE
"2510016685067",0,FALSE
"2510016775639",0,FALSE
"2520000013531",0.000131569991894259,TRUE
"2520001070027",0.000162137028986584,TRUE
"2520004265294",0.000202596688956054,TRUE
"2520007894847",0.000261684089583279,TRUE
"2520009992347",0.000364077095344109,TRUE
"2520010737873",0.000400115375534933,TRUE
"2520011527756",0.000535231003937165,TRUE
"2520011600710",0.00126533659178396,TRUE
"2520011850146",0.000103347747765072,TRUE
"2520012578894",0.000146147205294388,TRUE
"2520012894285",0,FALSE
"2520013526144",0,FALSE
"2520014309214",0.000191344025706313,TRUE
"2520014591944",0.000122508839514463,TRUE
"2520015004303",0.000190843588243279,TRUE
