"Date","Contract","Order","Line","NSN","Price","Qty","Cage","Company"
"2025/03/24","SPE4A125P1201","","0001","6620-00-625-7248","14,174.00","48","34087","KITCO, LLC"
"2024/03/22","SPE4A724P9047","","0001","6620-00-625-7248","7,000.00","43","1ZK21","KELLSTROM DEFENSE AEROSPACE, I"
"2023/06/07","SPE4A723PB019","","0001","6620-00-625-7248","11,860.00","53","34087","KITCO, LLC"
"2022/02/01","SPE4A621D0167","SPE4A622F7284","0001","6620-00-625-7248","9,023.00","50","1ZK21","KELLSTROM DEFENSE AEROSPACE, I"
"2021/05/14","SPE4A621D0167","SPE4A721F5608","0001","6620-00-625-7248","9,023.00","50","1ZK21","KELLSTROM DEFENSE AEROSPACE, I"
"2021/04/27","SPE4A621D0167","","0001","6620-00-625-7248","9,023.00","100","1ZK21","KELLSTROM DEFENSE AEROSPACE, I"
"2020/09/28","SPETA620P1413","","0001","6620-00-625-7248","19,631.00","5","56B94","MCI SOLUTIONS INC."
"2019/04/30","SPE4A619D0158","SPE4A619F276Y","0001","6620-00-625-7248","8,399.00","24","1ZK21","KELLSTROM DEFENSE AEROSPACE, I"
"2019/01/11","SPE4A619P6405","","0001","6620-00-625-7248","7,121.00","62","3BQS1","WKF (FRIEDMAN) ENTERPRISES, IN"
"2018/12/10","SPE4A619P4651","","0001","6620-00-625-7248","7,121.00","20","3BQS1","WKF (FRIEDMAN) ENTERPRISES, IN"
"2017/04/28","SPE4A517C0087","P000","0001","6620-00-625-7248","7,249.00","126","1ZK21","KELLSTROM DEFENSE AEROSPACE, I"
"2017/03/27","SPETA617P0758","","0001","6620-00-625-7248","7,249.00","15","1ZK21","KELLSTROM DEFENSE AEROSPACE, I"
"2014/08/06","SPE4A514C0208","8501159441","0010","6620-00-625-7248","4,197.00","9","97424","AMETEK, INC. DIV AEROSPACE & D"
"2014/08/06","SPE4A514C0208","8501159441","0001","6620-00-625-7248","4,197.00","15","97424","AMETEK, INC. DIV AEROSPACE & D"
"2014/08/06","SPE4A514C0208","8501159441","0002","6620-00-625-7248","4,197.00","15","97424","AMETEK, INC. DIV AEROSPACE & D"
"2014/08/06","SPE4A514C0208","8501159441","0003","6620-00-625-7248","4,197.00","15","97424","AMETEK, INC. DIV AEROSPACE & D"
"2014/08/06","SPE4A514C0208","8501159441","0004","6620-00-625-7248","4,197.00","15","97424","AMETEK, INC. DIV AEROSPACE & D"
"2014/08/06","SPE4A514C0208","8501159441","0005","6620-00-625-7248","4,197.00","15","97424","AMETEK, INC. DIV AEROSPACE & D"
"2014/08/06","SPE4A514C0208","8501159441","0006","6620-00-625-7248","4,197.00","15","97424","AMETEK, INC. DIV AEROSPACE & D"
"2014/08/06","SPE4A514C0208","8501159441","0007","6620-00-625-7248","4,197.00","15","97424","AMETEK, INC. DIV AEROSPACE & D"
"2014/08/06","SPE4A514C0208","8501159441","0008","6620-00-625-7248","4,197.00","15","97424","AMETEK, INC. DIV AEROSPACE & D"
"2014/08/06","SPE4A514C0208","8501159441","0009","6620-00-625-7248","4,197.00","15","97424","AMETEK, INC. DIV AEROSPACE & D"
"2013/04/25","SPMTA613M1072","","0001","6620-00-625-7248","6,495.00","6","506Y0","SECURE COMPONENTS LLC"
"2013/04/12","SPMTA613M0979","","0001","6620-00-625-7248","6,188.16","4","5VX34","STELLAR ELECTRONICS INC."
"2012/09/21","SPE40004D9409","0001","0003","6620-00-625-7248","3,869.54","3","97424","AMETEK INC. DIV AEROSPACE & DE"
"2012/09/21","SPE40004D9409","0001","0002","6620-00-625-7248","3,869.54","3","97424","AMETEK INC. DIV AEROSPACE & DE"
"2012/09/21","SPE40004D9409","0001","0001","6620-00-625-7248","3,869.54","3","97424","AMETEK INC. DIV AEROSPACE & DE"
"2012/09/21","SPE40004D9409","0003","0009","6620-00-625-7248","3,869.54","12","97424","AMETEK INC. DIV AEROSPACE & DE"
"2012/09/21","SPE40004D9409","0003","0008","6620-00-625-7248","3,869.54","15","97424","AMETEK INC. DIV AEROSPACE & DE"
"2012/09/21","SPE40004D9409","0003","0007","6620-00-625-7248","3,869.54","15","97424","AMETEK INC. DIV AEROSPACE & DE"
"2012/09/21","SPE40004D9409","0003","0006","6620-00-625-7248","3,869.54","15","97424","AMETEK INC. DIV AEROSPACE & DE"
"2012/09/21","SPE40004D9409","0003","0005","6620-00-625-7248","3,869.54","15","97424","AMETEK INC. DIV AEROSPACE & DE"
