"Date","Contract","Order","Line","NSN","Price","Qty","Cage","Company"
"2022/07/25","SPE8E822V1362","","0001","4520-01-559-0984","1,558.38","18","66200","PIONEER INDUSTRIES, INC."
"2021/09/07","SPE8E821V2255","","0001","4520-01-559-0984","1,484.44","15","66200","PIONEER INDUSTRIES, INC."
"2021/03/25","SPE8E821V1282","","0001","4520-01-559-0984","1,455.19","15","66200","PIONEER INDUSTRIES, INC."
"2018/01/26","SPE8E818V0885","","0001","4520-01-559-0984","1,441.49","33","66200","PIONEER INDUSTRIES, INC."
"2018/01/02","SPE8E818V0721","","0001","4520-01-559-0984","1,441.49","23","66200","PIONEER INDUSTRIES, INC."
"2017/12/18","SPE8E818V0616","","0001","4520-01-559-0984","1,310.45","51","1MQB3","S I T CORPORATION DBA SYRACUSE"
"2017/12/02","SPE8E818V0494","","0001","4520-01-559-0984","1,214.06","68","66200","PIONEER INDUSTRIES, INC."
"2017/07/18","SPE8E817P0293","","0001","4520-01-559-0984","1,173.01","75","66200","PIONEER INDUSTRIES, INC."
"2016/05/10","SPE8E816V1449","","0001","4520-01-559-0984","1,106.62","22","66200","PIONEER INDUSTRIES, INC."
"2016/04/21","SPE8E816V1292","","0001","4520-01-559-0984","909.60","33","634U1","STANDBUY DISTRIBUTORS, INC."
"2015/05/28","SPE8E815V1093","","0001","4520-01-559-0984","911.95","5","19857","ELECTRIC HEATER COMPANY, THE D"
"2015/05/13","SPE8E815V0911","","0001","4520-01-559-0984","914.28","81","3WGD1","STATZ CORPORATION"
"2014/08/28","SPE8E814M0800","","0001","4520-01-559-0984","825.54","68","3WGD1","STATZ CORPORATION"
"2013/11/07","SPE8EH14V0380","","0001","4520-01-559-0984","790.52","134","19857","ELECTRIC HEATER COMPANY THE DB"
"2013/10/02","SPE8EH14V0025","","0001","4520-01-559-0984","775.45","106","19857","ELECTRIC HEATER COMPANY THE DB"
"2013/08/01","SPE8EH13V0375","","0001","4520-01-559-0984","775.45","26","19857","ELECTRIC HEATER COMPANY THE DB"
"2012/10/25","SPM8E013V0092","","0001","4520-01-559-0984","775.45","112","19857","ELECTRIC HEATER COMPANY THE DB"
"2012/06/25","SPM8E812M0581","","0001","4520-01-559-0984","775.45","144","19857","ELECTRIC HEATER COMPANY THE DB"
"2012/03/01","SPM8E812V0364","","0001","4520-01-559-0984","775.45","20","19857","ELECTRIC HEATER COMPANY THE DB"
"2012/02/24","SPM8E812M0275","4520514009","0001","4520-01-559-0984","775.45","50","19857","ELECTRIC HEATER COMPANY THE DB"
"2012/02/06","SPM8E812V0282","4520333633","0001","4520-01-559-0984","775.45","39","19857","ELECTRIC HEATER COMPANY THE DB"
"2012/01/26","SPM7M012M2316","4520229718","0001","4520-01-559-0984","732.80","19","19857","ELECTRIC HEATER COMPANY THE DB"
"2012/01/26","SPM7M012M2316","4520229718","0002","4520-01-559-0984","732.80","71","19857","ELECTRIC HEATER COMPANY THE DB"
"2012/01/05","SPM8E812M0189","4520045495","0001","4520-01-559-0984","677.95","23","19857","ELECTRIC HEATER COMPANY THE DB"
"2011/09/07","SPM8E811V0928","4518977285","0001","4520-01-559-0984","766.11","4","19857","ELECTRIC HEATER COMPANY THE DB"
"2011/06/09","SPM8E811V0702","4518090764","0001","4520-01-559-0984","766.11","2","19857","ELECTRIC HEATER COMPANY THE DB"
"2011/01/20","SPM8E811V0337","4516703646","0001","4520-01-559-0984","766.11","6","19857","ELECTRIC HEATER COMPANY THE DB"
"2010/04/27","SPM8E810M1295","4514124587","0001","4520-01-559-0984","678.40","2","19857","ELECTRIC HEATER COMPANY THE DB"
"2010/04/20","SPM8E010V1141","4514039319","0001","4520-01-559-0984","678.41","6","19857","ELECTRIC HEATER COMPANY THE DB"
"2009/09/15","SPM8EB09M0928","4511958418","0002","4520-01-559-0984","1,580.00","1","0ZQR5","YARO SUPPLY COMPANY"
"2009/09/15","SPM8EB09M0928","4511958418","0001","4520-01-559-0984","1,580.00","1","0ZQR5","YARO SUPPLY COMPANY"
"2008/10/22","SPM8EB09M0007","","0001","4520-01-559-0984","1,456.65","1","19857","ELECTRIC HEATER COMPANY THE DB"
"2008/10/20","SPM8EB09M0007","4508929455","0001","4520-01-559-0984","1,456.65","1","19857","ELECTRIC HEATER COMPANY THE DB"
