"Date","Contract","Order","Line","NSN","Price","Qty","Cage","Company"
"2026/03/02","SPE8EE26V0399","","0001","3950-01-178-2932","10,228.00","7","2U435","DELA TECHNOLOGY CORPORATION"
"2025/07/03","SPE8EE25V0686","","0001","3950-01-178-2932","9,042.96","6","7Z016","KAMPI COMPONENTS CO., INC."
"2025/05/13","SPE8EE25P0624","","0001","3950-01-178-2932","9,039.10","19","7Z016","KAMPI COMPONENTS CO., INC."
"2024/06/24","SPE8EE24V0540","","0001","3950-01-178-2932","7,507.50","9","7Z016","KAMPI COMPONENTS CO., INC."
"2024/04/15","SPE8EE24V0392","","0001","3950-01-178-2932","7,477.50","9","7Z016","KAMPI COMPONENTS CO., INC."
"2024/04/09","SPE8EE24P0466","","0001","3950-01-178-2932","7,409.98","16","7Z016","KAMPI COMPONENTS CO., INC."
"2023/07/31","SPE7M123V8204","","0001","3950-01-178-2932","7,140.98","6","7Z016","KAMPI COMPONENTS CO., INC."
"2022/11/29","SPE7M123V1754","","0001","3950-01-178-2932","7,143.83","6","7Z016","KAMPI COMPONENTS CO., INC."
"2022/06/16","SPE7M122P7209","","0001","3950-01-178-2932","6,789.93","23","7Z016","KAMPI COMPONENTS CO., INC."
"2021/01/20","SPE7M120D60KM","SPE7M121F7074","0001","3950-01-178-2932","5,305.62","3","3P5N0","BALLARD INDUSTRIAL, INC."
"2020/10/21","SPE7M120D60KM","SPE7M121F2011","0001","3950-01-178-2932","5,305.62","6","3P5N0","BALLARD HARDWARE AND SUPPLY, I"
"2020/08/20","SPE7M120D60KM","SPE7M120F584M","0001","3950-01-178-2932","5,305.62","12","3P5N0","BALLARD HARDWARE AND SUPPLY, I"
"2020/05/21","SPE7M120D60KM","SPE7M120F452S","0001","3950-01-178-2932","5,305.62","3","3P5N0","BALLARD HARDWARE AND SUPPLY, I"
"2020/04/29","SPE7MC20V6406","","0001","3950-01-178-2932","5,300.10","2","0NF31","AIR CENTERS OF FLORIDA, INC."
"2020/04/29","SPE7MC20V6406","","0002","3950-01-178-2932","5,300.10","2","0NF31","AIR CENTERS OF FLORIDA, INC."
"2019/11/07","SPE7M120V1757","","0001","3950-01-178-2932","5,305.62","4","3P5N0","BALLARD HARDWARE AND SUPPLY, I"
"2019/06/27","SPE7M119P6303","","0001","3950-01-178-2932","5,148.16","21","3P5N0","BALLARD HARDWARE AND SUPPLY, I"
"2019/02/25","SPE7M119V4629","","0001","3950-01-178-2932","5,232.22","6","0NF31","AIR CENTERS OF FLORIDA, INC."
"2018/03/19","SPE7M118V6615","","0001","3950-01-178-2932","4,938.11","10","0NF31","AIR CENTERS OF FLORIDA, INC."
"2018/02/20","SPE7M118P3110","","0001","3950-01-178-2932","4,940.11","11","0NF31","AIR CENTERS OF FLORIDA, INC."
"2018/01/29","SPE7M118V4301","","0001","3950-01-178-2932","4,837.33","12","3P5N0","BALLARD HARDWARE AND SUPPLY, I"
"2017/11/16","SPE7M118P1078","","0001","3950-01-178-2932","4,949.82","6","3P5N0","BALLARD HARDWARE AND SUPPLY, I"
"2017/06/06","SPE7M017V9490","","0001","3950-01-178-2932","4,985.21","2","0NF31","AIR CENTERS OF FLORIDA, INC."
"2016/06/01","SPE7M016VB540","","0001","3950-01-178-2932","5,050.12","11","0NF31","AIR CENTERS OF FLORIDA, INC."
"2016/02/08","SPE7M116V6683","","0001","3950-01-178-2932","4,956.24","6","3P5N0","BALLARD HARDWARE AND SUPPLY, I"
"2015/12/23","SPE7M116M2064","","0001","3950-01-178-2932","4,956.24","4","3P5N0","BALLARD HARDWARE AND SUPPLY, I"
"2015/10/15","SPE7M116V0938","","0001","3950-01-178-2932","602.16","7","0REY5","APEX PINNACLE CORP."
"2015/07/16","SPE7M115VE673","","0001","3950-01-178-2932","4,963.88","4","0NF31","AIR CENTERS OF FLORIDA, INC."
"2015/06/08","SPE7M115VC863","","0001","3950-01-178-2932","4,969.88","5","0NF31","AIR CENTERS OF FLORIDA, INC."
"2015/01/26","SPE7M115V6302","","0001","3950-01-178-2932","4,972.22","5","0NF31","AIR CENTERS OF FLORIDA, INC."
"2014/12/18","SPE7M015V3753","","0001","3950-01-178-2932","4,975.21","4","7Z016","KAMPI COMPONENTS CO., INC."
"2014/07/21","SPE7M314V6288","","0001","3950-01-178-2932","4,984.00","4","2U435","DELA TECHNOLOGY CORPORATION"
"2013/01/04","SPM7M313M2967","","0001","3950-01-178-2932","4,080.00","15","0JPR5","ARKANSAS MILL SUPPLY COMPANY"
"2013/01/04","SPM7M313M2967","","0002","3950-01-178-2932","4,080.00","5","0JPR5","ARKANSAS MILL SUPPLY COMPANY"
"2013/01/04","SPM7M313M2967","","0003","3950-01-178-2932","4,080.00","5","0JPR5","ARKANSAS MILL SUPPLY COMPANY"
