"Date","Contract","Order","Line","NSN","Price","Qty","Cage","Company"
"2025/03/06","SPE8EE25P0432","","0001","3940-01-163-2319","294.88","152","8H112","HANES SUPPLY, INC."
"2025/03/06","SPE8EE25P0432","","0002","3940-01-163-2319","294.88","203","8H112","HANES SUPPLY, INC."
"2025/01/24","SPE8EE25P0316","","0001","3940-01-163-2319","323.15","100","3WGD1","STATZ CORPORATION"
"2025/01/24","SPE8EE25P0316","","0002","3940-01-163-2319","323.15","400","3WGD1","STATZ CORPORATION"
"2024/12/17","SPE8EE25P0239","","0001","3940-01-163-2319","327.29","174","3WGD1","STATZ CORPORATION"
"2024/12/17","SPE8EE25P0239","","0002","3940-01-163-2319","327.29","499","3WGD1","STATZ CORPORATION"
"2024/10/18","SPE8EE25P0057","","0001","3940-01-163-2319","337.00","37","6USQ9","ARROWHEAD GLOBAL LLC"
"2022/06/10","SPE8EE22V0754","","0001","3940-01-163-2319","337.23","2","1GX03","LINMARR ASSOCIATES, INC."
"2022/06/10","SPE8EE22V0754","","0002","3940-01-163-2319","337.23","268","1GX03","LINMARR ASSOCIATES, INC."
"2022/04/14","SPE8EE22P0509","","0001","3940-01-163-2319","347.62","176","1GX03","LINMARR ASSOCIATES, INC."
"2022/02/08","SPE8EE22P0316","","0001","3940-01-163-2319","334.78","273","1GX03","LINMARR ASSOCIATES, INC."
"2021/12/07","SPE8EE22P0175","","0001","3940-01-163-2319","364.98","432","35KC3","TWIN SERVICES, INC."
"2021/08/25","SPE8EE21P0562","","0001","3940-01-163-2319","360.54","45","8HBL2","AIRBORNE SUPPLY INC."
"2021/08/25","SPE8EE21P0562","","0002","3940-01-163-2319","360.54","244","8HBL2","AIRBORNE SUPPLY INC."
"2020/12/14","SPE8EE21V0212","","0001","3940-01-163-2319","351.81","104","1GX03","LINMARR ASSOCIATES, INC."
"2020/12/14","SPE8EE21V0212","","0002","3940-01-163-2319","351.81","194","1GX03","LINMARR ASSOCIATES, INC."
"2020/08/10","SPE8EE20V0815","","0001","3940-01-163-2319","351.77","120","1GX03","LINMARR ASSOCIATES, INC."
"2020/07/30","SPE8EE20V0786","","0001","3940-01-163-2319","345.29","363","1GX03","LINMARR ASSOCIATES, INC."
"2020/07/06","SPE8EE20V0755","","0001","3940-01-163-2319","345.29","35","1GX03","LINMARR ASSOCIATES, INC."
"2020/07/06","SPE8EE20V0755","","0002","3940-01-163-2319","345.29","281","1GX03","LINMARR ASSOCIATES, INC."
"2020/03/30","SPE8EE20P0459","","0001","3940-01-163-2319","342.40","98","1GX03","LINMARR ASSOCIATES, INC."
"2020/03/30","SPE8EE20P0459","","0002","3940-01-163-2319","342.40","172","1GX03","LINMARR ASSOCIATES, INC."
"2019/03/13","SPE8EE19P0471","","0001","3940-01-163-2319","254.00","750","3WGD1","STATZ CORPORATION"
"2018/11/02","SPE8EE19P0115","","0001","3940-01-163-2319","254.17","750","3WGD1","STATZ CORPORATION"
"2018/09/21","SPE8EE18V1380","","0002","3940-01-163-2319","250.42","250","3WGD1","STATZ CORPORATION"
"2018/09/21","SPE8EE18V1380","","0001","3940-01-163-2319","250.42","500","3WGD1","STATZ CORPORATION"
"2018/05/04","SPE8EE18P0576","","0001","3940-01-163-2319","249.79","200","3WGD1","STATZ CORPORATION"
"2018/05/04","SPE8EE18P0576","","0002","3940-01-163-2319","249.79","800","3WGD1","STATZ CORPORATION"
"2018/02/15","SPE8EE18P0371","","0001","3940-01-163-2319","248.65","500","8H112","HANES SUPPLY, INC."
"2017/11/14","SPE8EE18P0094","","0001","3940-01-163-2319","247.53","100","1N8T8","JGILS, LLC"
"2017/11/14","SPE8EE18P0094","","0002","3940-01-163-2319","247.53","735","1N8T8","JGILS, LLC"
"2017/09/20","SPE8EE17V1162","","0001","3940-01-163-2319","245.00","70","3WGD1","STATZ CORPORATION"
"2017/09/20","SPE8EE17V1162","","0002","3940-01-163-2319","245.00","307","3WGD1","STATZ CORPORATION"
"2017/07/12","SPE8EE17P0861","","0001","3940-01-163-2319","124.50","261","7WCG3",""
"2017/07/12","SPE8EE17P0861","","0002","3940-01-163-2319","124.50","878","7WCG3",""
"2016/10/19","SPE8EE17P0050","","0001","3940-01-163-2319","150.00","92","7Q9J5","MILMADE TRADE COMPANY"
"2016/10/19","SPE8EE17P0050","","0002","3940-01-163-2319","150.00","101","7Q9J5","MILMADE TRADE COMPANY"
"2016/09/21","SPE8EE16V1428","","0001","3940-01-163-2319","160.00","121","7LSJ7","GDS TRADE INC"
"2016/08/22","SPE8EE16V1322","","0001","3940-01-163-2319","191.50","53","3WGD1","STATZ CORPORATION"
"2016/08/22","SPE8EE16V1322","","0002","3940-01-163-2319","191.50","329","3WGD1","STATZ CORPORATION"
"2016/08/22","SPE8EE16V1322","P000","0002","3940-01-163-2319","191.50","329","3WGD1","STATZ CORPORATION"
"2016/05/09","SPE8EE16V0936","","0001","3940-01-163-2319","202.25","333","763F9","WDC ENTERPRISES LLC"
"2016/01/25","SPE8EE16V0487","","0001","3940-01-163-2319","185.50","48","763F9","WDC ENTERPRISES LLC"
"2016/01/25","SPE8EE16V0487","","0002","3940-01-163-2319","185.50","82","763F9","WDC ENTERPRISES LLC"
"2016/01/07","SPE8EE16V0436","","0001","3940-01-163-2319","183.33","60","3WGD1","STATZ CORPORATION"
"2016/01/07","SPE8EE16V0436","","0002","3940-01-163-2319","183.33","216","3WGD1","STATZ CORPORATION"
"2015/12/11","SPE8EE16M0182","","0001","3940-01-163-2319","185.87","4","3WGD1","STATZ CORPORATION"
"2015/12/11","SPE8EE16M0182","","0002","3940-01-163-2319","185.87","140","3WGD1","STATZ CORPORATION"
"2015/10/26","SPE8EE16M0031","","0001","3940-01-163-2319","186.38","266","3WGD1","STATZ CORPORATION"
"2015/09/15","SPE8EE15V0577","","0001","3940-01-163-2319","186.00","128","763F9","WDC ENTERPRISES LLC"
"2014/10/07","SPE8EE15M0078","","0001","3940-01-163-2319","186.90","350","763F9","WDC ENTERPRISES LLC"
"2014/07/24","SPE8E314V0905","","0001","3940-01-163-2319","178.00","180","95975","ULVEN MACHINERY COMPANY, INC D"
"2014/07/08","SPE8EE14M0844","","0001","3940-01-163-2319","178.00","421","95975","ULVEN MACHINERY COMPANY, INC D"
"2014/04/01","SPE8EE14M0472","","0001","3940-01-163-2319","178.00","306","95975","ULVEN MACHINERY COMPANY, INC D"
