"Date","Contract","Order","Line","NSN","Price","Qty","Cage","Company"
"2026/03/12","SPE8ED26P0596","","0001","8145-01-606-2898","69,775.30","1","8H8D3","SOLUTIONS FTG, INC."
"2025/12/22","SPE8ED26P0318","","0001","8145-01-606-2898","69,775.30","1","8H8D3","SOLUTIONS FTG, INC."
"2024/02/29","SPE8ED24P0480","","0001","8145-01-606-2898","69,775.30","1","8H8D3","SOLUTIONS FTG, INC."
"2024/02/29","SPE8ED24P0480","","0002","8145-01-606-2898","67,240.70","1","8H8D3","SOLUTIONS FTG, INC."
"2023/10/31","SPE8ED24P0144","","0001","8145-01-606-2898","69,775.30","1","8H8D3","SOLUTIONS FTG, INC."
"2023/07/27","SPE8ED23P0945","","0001","8145-01-606-2898","69,775.30","1","8H8D3","SOLUTIONS FTG, INC."
"2021/11/17","SPE8ED22P0185","","0001","8145-01-606-2898","69,775.30","1","1CVY3","SESOLINC GRP, INC."
"2021/11/10","SPE8ED22P0167","","0001","8145-01-606-2898","69,775.30","1","1CVY3","SESOLINC GRP, INC."
"2021/09/14","SPE8ED21P1294","","0001","8145-01-606-2898","69,775.30","1","1CVY3","SESOLINC GRP, INC."
"2021/05/19","SPE8ED21P0958","","0001","8145-01-606-2898","64,290.00","1","1CVY3","SESOLINC GRP, INC."
"2021/03/30","SPE8ED21P0772","","0001","8145-01-606-2898","64,290.00","1","1CVY3","SESOLINC GRP, INC."
"2021/02/16","SPE8ED21P0581","","0001","8145-01-606-2898","64,020.00","1","1CVY3","SESOLINC GRP, INC."
"2020/08/26","SPE8ED20P1269","","0001","8145-01-606-2898","54,011.68","1","1CVY3","SESOLINC GRP, INC."
"2020/08/26","SPE8ED20P1269","","0002","8145-01-606-2898","54,011.68","1","1CVY3","SESOLINC GRP, INC."
"2017/12/22","SPE8ED18P0399","","0001","8145-01-606-2898","54,011.68","1","1CVY3","SESOLINC GRP, INC."
"2017/10/31","SPE8ED18P0228","","0001","8145-01-606-2898","54,011.68","1","1CVY3","SESOLINC GRP, INC."
"2017/10/23","SPE8ED18P0190","","0001","8145-01-606-2898","54,011.68","1","1CVY3","SESOLINC GRP, INC."
"2017/03/21","SPE8ED17P0643","","0001","8145-01-606-2898","51,926.00","1","1CVY3","SESOLINC GRP, INC."
"2017/03/01","SPE8ED17P0551","","0001","8145-01-606-2898","53,530.00","1","1CVY3","SESOLINC GRP, INC."
"2017/02/22","SPE8ED17P0409","","0001","8145-01-606-2898","53,530.00","1","1CVY3","SESOLINC GRP, INC."
"2017/01/21","SPE8ED17P0337","","0001","8145-01-606-2898","53,626.00","1","1CVY3","SESOLINC GRP, INC."
"2016/09/19","SPE8ED16M1125","","0001","8145-01-606-2898","54,164.00","1","1CVY3","SESOLINC GRP, INC."
"2016/08/22","SPE8ED16M1054","P000","0001","8145-01-606-2898","50,414.00","1","1CVY3","SESOLINC GRP, INC."
"2016/08/22","SPE8ED16M1054","","0001","8145-01-606-2898","50,414.00","1","1CVY3","SESOLINC GRP, INC."
"2015/11/16","SPE8ED16M0187","","0001","8145-01-606-2898","51,803.00","1","1CVY3","SESOLINC GRP, INC."
"2015/07/07","SPE8ED15M1584","","0001","8145-01-606-2898","52,126.00","1","1CVY3","SESOLINC GRP, INC."
"2014/05/19","SPE8ED14M0890","","0001","8145-01-606-2898","48,757.00","1","1CVY3","SESOLINC GRP, INC."
"2013/12/11","SPE8ED14M7010","","0001","8145-01-606-2898","48,757.00","1","1CVY3","SESOLINC GROUP INC. DBA SESOLI"
"2013/12/11","SPE8ED14M7010","","0002","8145-01-606-2898","48,757.00","1","1CVY3","SESOLINC GROUP INC. DBA SESOLI"
