"Date","Contract","Order","Line","NSN","Price","Qty","Cage","Company"
"2025/09/25","SPE8ED25P1721","","0001","8145-01-586-0386","1,098.00","150","7BS31","BAREL LLC"
"2025/08/21","SPE8ED25P1539","","0001","8145-01-586-0386","1,069.00","150","0AG09","SZY HOLDINGS, LLC"
"2025/07/11","SPE8ED25P1349","","0001","8145-01-586-0386","953.00","250","4NWK0","BURHANI ENTERPRISES, INC."
"2025/05/28","SPE8ED25P1158","","0001","8145-01-586-0386","958.00","250","1WZZ2","MARTIN MILITARY INC."
"2025/04/24","SPE8ED25P0986","","0001","8145-01-586-0386","961.00","250","1WZZ2","MARTIN MILITARY INC."
"2025/03/19","SPE8ED25P0790","","0001","8145-01-586-0386","976.00","250","1RL92","AMERICASE, LLC"
"2025/02/07","SPE8ED25P0552","","0001","8145-01-586-0386","976.00","250","1RL92","AMERICASE, LLC"
"2024/10/23","SPE8ED25P0131","","0001","8145-01-586-0386","1,089.00","47","1WZZ2","MARTIN MILITARY INC."
"2022/06/03","SPE8ED22V0362","","0001","8145-01-586-0386","970.00","100","19151","LYNN ELECTRONICS, LLC"
"2021/11/30","SPE8ED22P0209","","0001","8145-01-586-0386","987.54","100","7GL31","VERTEX LLC"
"2021/11/01","SPE8ED22V0082","","0001","8145-01-586-0386","1,028.84","50","7Z016","KAMPI COMPONENTS CO., INC."
"2021/10/07","SPE8ED22V0025","","0001","8145-01-586-0386","1,065.41","37","7Z016","KAMPI COMPONENTS CO., INC."
"2021/09/20","SPE8ED21V0809","","0001","8145-01-586-0386","987.63","121","66200","PIONEER INDUSTRIES, INC."
"2020/08/27","SPE8ED20P1303","","0001","8145-01-586-0386","900.00","100","1RL92","AMERICASE, LLC"
"2020/05/19","SPE8ED20V0507","","0001","8145-01-586-0386","900.00","150","1RL92","AMERICASE, LLC"
"2019/10/01","SPE8ED20V0009","","0001","8145-01-586-0386","900.00","170","1RL92","AMERICASE, LLC"
"2019/08/28","SPE8ED19V0681","","0001","8145-01-586-0386","825.00","40","1RL92","AMERICASE, LLC"
"2019/07/01","SPE8ED19V0649","","0001","8145-01-586-0386","825.00","100","1RL92","AMERICASE, LLC"
"2018/12/18","SPE8ED19P0132","","0001","8145-01-586-0386","800.00","250","1RL92","AMERICASE, LLC"
"2018/10/31","SPE8ED19P0105","","0001","8145-01-586-0386","800.00","151","1RL92","AMERICASE, LLC"
"2018/10/24","SPE8ED19P0088","","0001","8145-01-586-0386","800.00","152","1RL92","AMERICASE, LLC"
"2018/10/23","SPE8ED19P0091","","0001","8145-01-586-0386","800.00","151","1RL92","AMERICASE, LLC"
"2018/10/09","SPE8ED19P0048","","0001","8145-01-586-0386","800.00","300","1RL92","AMERICASE, LLC"
"2018/09/19","SPE8ED18P1083","","0001","8145-01-586-0386","800.00","200","1RL92","AMERICASE, LLC"
"2018/01/04","SPE8ED18V0147","","0001","8145-01-586-0386","800.00","70","1RL92","AMERICASE, INC. DBA AMERIGRAFI"
"2017/11/17","SPE8ED18P0273","","0001","8145-01-586-0386","750.00","80","1RL92","AMERICASE, INC. DBA AMERIGRAFI"
"2017/11/17","SPE8ED18P0274","","0001","8145-01-586-0386","750.00","62","1RL92","AMERICASE, INC. DBA AMERIGRAFI"
"2017/10/06","SPE8ED18P0073","","0002","8145-01-586-0386","750.00","100","1RL92","AMERICASE, INC. DBA AMERIGRAFI"
"2017/10/06","SPE8ED18P0073","","0004","8145-01-586-0386","750.00","37","1RL92","AMERICASE, INC. DBA AMERIGRAFI"
"2017/10/06","SPE8ED18P0073","","0003","8145-01-586-0386","750.00","18","1RL92","AMERICASE, INC. DBA AMERIGRAFI"
"2017/10/06","SPE8ED18P0073","","0001","8145-01-586-0386","750.00","9","1RL92","AMERICASE, INC. DBA AMERIGRAFI"
"2015/08/20","SPE8ED15M1776","","0001","8145-01-586-0386","784.30","20","7Z016","KAMPI COMPONENTS CO., INC."
"2014/10/14","SPE8ED15V0018","","0001","8145-01-586-0386","789.01","8","0VW10","AM-MAC INCORPORATED"
"2014/10/14","SPE8ED15V0018","","0005","8145-01-586-0386","789.01","7","0VW10","AM-MAC INCORPORATED"
"2014/10/14","SPE8ED15V0018","","0004","8145-01-586-0386","789.01","7","0VW10","AM-MAC INCORPORATED"
"2014/10/14","SPE8ED15V0018","","0003","8145-01-586-0386","789.01","7","0VW10","AM-MAC INCORPORATED"
"2014/10/14","SPE8ED15V0018","","0002","8145-01-586-0386","789.01","7","0VW10","AM-MAC INCORPORATED"
