"Date","Contract","Order","Line","NSN","Price","Qty","Cage","Company"
"2024/05/10","SPE8ED24P0702","","0001","8145-01-469-1006","10,848.00","1","80298","AAR MANUFACTURING, INC."
"2024/02/15","SPE8ED24P0456","","0001","8145-01-469-1006","10,848.00","2","80298","AAR MANUFACTURING, INC."
"2023/12/12","SPE8ED24P0213","","0002","8145-01-469-1006","10,848.00","1","80298","AAR MANUFACTURING, INC."
"2023/12/12","SPE8ED24P0213","","0001","8145-01-469-1006","10,848.00","1","80298","AAR MANUFACTURING, INC."
"2023/01/09","SPE8ED23P0307","","0001","8145-01-469-1006","11,177.50","2","7Z016","KAMPI COMPONENTS CO., INC."
"2020/11/18","SPE8ED21P0273","","0001","8145-01-469-1006","5,583.02","1","66200","PIONEER INDUSTRIES, INC."
"2018/09/18","SPE8ED14D0001","SPE8ED18F0998","0001","8145-01-469-1006","2,840.96","1","80298","AAR MANUFACTURING, INC."
"2018/07/26","SPE8ED14D0001","SPE8ED18F0829","0001","8145-01-469-1006","2,840.96","2","80298","AAR MANUFACTURING, INC."
"2017/10/20","SPE8ED14D0001","SPE8ED18F0076","0001","8145-01-469-1006","2,826.09","1","80298","AAR MANUFACTURING, INC. DBA AA"
"2017/10/20","SPE8ED18F0076","","0001","8145-01-469-1006","2,826.09","1","80298","AAR MANUFACTURING, INC. DBA AA"
"2017/09/12","SPE8ED14D0001","2463","0001","8145-01-469-1006","2,826.09","2","80298","AAR MANUFACTURING, INC. DBA AA"
"2017/03/16","SPE8ED14D0001","2211","0001","8145-01-469-1006","2,826.09","2","80298","AAR MANUFACTURING, INC. DBA AA"
"2013/09/25","SPE8ED13M0222","","0001","8145-01-469-1006","2,744.36","1","80298","AAR MANUFACTURING INC. DIV AAR"
"2013/09/18","SPE8ED13M0186","","0001","8145-01-469-1006","2,744.36","1","80298","AAR MANUFACTURING INC. DIV AAR"
"2012/05/25","SPM8ED07D0003","7508","0001","8145-01-469-1006","2,641.05","4","80298","AAR MANUFACTURING INC. DIV AAR"
"2010/04/25","SPM8ED07D0003","4669","0001","8145-01-469-1006","2,497.26","1","80298","AAR MANUFACTURING INC. DIV AAR"
"2009/12/26","SPM8ED07D0003","4244","0001","8145-01-469-1006","2,497.26","1","80298","AAR MANUFACTURING INC. DIV AAR"
"2008/12/12","SPM8ED07D0003","2790","0001","8145-01-469-1006","2,412.00","1","80298","AAR MANUFACTURING INC. DIV AAR"
"2008/04/30","SPM8ED07D0003","1717","0001","8145-01-469-1006","2,340.79","2","80298","AAR MANUFACTURING INC. DIV AAR"
"2008/03/24","SPM8ED07D0003","1652","0001","8145-01-469-1006","2,340.79","6","80298","AAR MANUFACTURING INC. DIV AAR"
"2007/12/18","SPM8ED07D0003","1510","0001","8145-01-469-1006","2,340.79","1","80298","AAR MANUFACTURING INC. DIV AAR"
"2007/11/20","SPM8ED07D0003","1393","0001","8145-01-469-1006","2,340.79","1","80298","AAR MANUFACTURING INC. DIV AAR"
"2007/10/05","SPM8ED07D0003","0609","0001","8145-01-469-1006","2,340.79","2","80298","AAR MANUFACTURING INC. DIV AAR"
"2007/08/31","SPM8ED07D0003","4600044943","0104","8145-01-469-1006","2,340.79","2","80298","AAR MANUFACTURING INC. DIV AAR"
"2006/06/24","SP050001D0155","C866","0001","8145-01-469-1006","2,272.61","1","80298","AAR MANUFACTURING INC. DIV AAR"
"2005/10/05","SP050001D0155","B983","0001","8145-01-469-1006","2,206.42","1","80298","AAR MANUFACTURING INC. DIV AAR"
"2004/10/06","SP050001D0155","8548","0001","8145-01-469-1006","2,206.42","1","80298","AAR MANUFACTURING INC. DIV AAR"
"2003/04/22","SP050001D0155","3627","0001","8145-01-469-1006","2,142.16","1","80298","AAR MANUFACTURING INC. DIV AAR"
"2003/01/18","SP050001D0155","3179","0001","8145-01-469-1006","2,142.16","2","80298","AAR MANUFACTURING INC. DIV AAR"
"2002/08/24","SP050001D0155","1963","0001","8145-01-469-1006","2,142.16","1","80298","AAR MANUFACTURING INC. DIV AAR"
"2002/08/13","SP050001D0155","1898","0001","8145-01-469-1006","2,142.16","1","80298","AAR MANUFACTURING INC. DIV AAR"
"2002/08/06","SP050001D0155","1852","0001","8145-01-469-1006","2,142.16","2","80298","AAR MANUFACTURING INC. DIV AAR"
"2002/06/22","SP050001D0155","1597","0001","8145-01-469-1006","2,142.16","4","80298","AAR MANUFACTURING INC. DIV AAR"
"2002/04/10","SP050001D0155","1286","0001","8145-01-469-1006","2,142.16","2","80298","AAR MANUFACTURING INC. DIV AAR"
"2002/03/07","SP050001D0155","1135","0001","8145-01-469-1006","2,142.16","3","80298","AAR MANUFACTURING INC. DIV AAR"
"2001/12/21","SP050001D0155","0855","0001","8145-01-469-1006","2,142.16","1","80298","AAR MANUFACTURING INC. DIV AAR"
