"Date","Contract","Order","Line","NSN","Price","Qty","Cage","Company"
"2025/06/05","SPE4A625PV277","","0001","6680-01-611-2545","5,150.00","23","51819","SSI TECHNOLOGY, INC."
"2025/05/16","SPE4A625PQ230","","0001","6680-01-611-2545","5,150.00","30","51819","SSI TECHNOLOGY, INC."
"2024/12/16","SPE4A625P9380","","0001","6680-01-611-2545","5,150.00","31","51819","SSI TECHNOLOGY, INC."
"2024/12/13","SPE4A625P9380","","0001","6680-01-611-2545","5,150.00","31","51819","SSI TECHNOLOGY, INC."
"2024/12/10","SPE4A625P8664","","0001","6680-01-611-2545","5,040.00","98","7BUL6","GLOBAL LOGISTICS STRATEGIES IN"
"2024/03/25","SPE4A624PJ472","","0001","6680-01-611-2545","4,800.00","62","51819","SSI TECHNOLOGY, INC."
"2024/01/02","SPE4A624PB585","","0001","6680-01-611-2545","4,950.00","37","51819","SSI TECHNOLOGY, INC."
"2022/12/20","SPE4A623P7809","","0001","6680-01-611-2545","4,100.00","31","51819","SSI TECHNOLOGY, INC."
"2022/04/12","SPE4A622PJ156","","0001","6680-01-611-2545","3,700.00","31","51819","SSI TECHNOLOGY, INC."
"2021/02/03","SPE4A621PA755","","0001","6680-01-611-2545","3,250.00","50","51819","SSI TECHNOLOGY, INC."
"2020/05/14","SPE4A620C0064","","0001","6680-01-611-2545","3,025.00","117","51819","S S I TECHNOLOGY INC"
"2019/11/05","SPE4A620P2266","","0001","6680-01-611-2545","3,045.00","74","51819","S S I TECHNOLOGY INC"
"2016/10/19","SPE4A617P1234","","0001","6680-01-611-2545","2,975.00","25","51819","SSI TECHNOLOGY, INC."
"2016/09/09","SPE4A616MK890","","0001","6680-01-611-2545","2,625.00","50","51819","SSI TECHNOLOGY, INC."
"2016/06/24","SPE4A616ME729","","0001","6680-01-611-2545","2,700.00","42","51819","SSI TECHNOLOGY, INC."
"2014/11/26","SPE4A415V3480","","0001","6680-01-611-2545","3,255.00","11","51819","SSI TECHNOLOGY INC."
