"Date","Contract","Order","Line","NSN","Price","Qty","Cage","Company"
"2019/09/22","SPRPA115G001Y","SPE4A519F14U5","0001","1680-01-545-3445","16,528.49","5","3B1R2","BELL BOEING JOINT PROJECT OFFI"
"2019/05/20","SPRPA115G001Y","SPE4A519F696P","0001","1680-01-545-3445","16,246.09","21","3B1R2","BELL BOEING JOINT PROJECT OFFI"
"2017/07/07","SPRPA115G001Y","X3NN","0001","1680-01-545-3445","16,244.03","5","3B1R2","BELL BOEING JOINT PROJECT OFFI"
"2017/04/11","SPRPA115G001Y","X39J","0001","1680-01-545-3445","15,710.82","5","3B1R2","BELL BOEING JOINT PROJECT OFFI"
"2017/04/07","SPRPA115G001Y","X38V","0001","1680-01-545-3445","15,448.49","6","3B1R2","BELL BOEING JOINT PROJECT OFFI"
"2016/09/15","SPRPA115G001Y","Z65F","0001","1680-01-545-3445","15,598.37","5","3B1R2","BELL BOEING JOINT PROJECT OFFI"
"2016/02/05","SPRPA115G001Y","XKSU","0001","1680-01-545-3445","15,405.90","2","3B1R2","BELL BOEING JOINT PROJECT OFFI"
"2013/04/09","SPRPA109G004Y","","0001AA","1680-01-545-3445","0.00","5","3B1R2","BELL BOEING JOINT PROJECT OFFI"
"2013/04/09","SPRPA109G004Y","","0001AB","1680-01-545-3445","0.00","5","3B1R2","BELL BOEING JOINT PROJECT OFFI"
"2009/05/04","N0038303G001B","5876","0001AA","-01-545-3445","0.00","0","3B1R2","BELL BOEING JOINT PROJECT OFFI"
"2009/05/04","N0038303G001B","","0001AA","1680-01-545-3445","0.00","723","3B1R2","BELL BOEING JOINT PROJECT OFFI"
