"Date","Contract","Order","Line","NSN","Price","Qty","Cage","Company"
"2021/12/08","SPE4AX17D9416","SPE4A522F3380","0001","1650-00-530-3407","40,071.01","5","94697","MOOG INC."
"2021/03/19","SPE4A216G0002","SPE4A521F7655","0001","1650-00-530-3407","61,883.78","1","94697","MOOG INC."
"2020/11/27","SPE4A216G0002","SPE4A521F2588","0001","1650-00-530-3407","58,631.50","2","94697","MOOG INC."
"2020/02/06","SPE4A216G0002","SPE4A520F9566","0001","1650-00-530-3407","55,091.86","4","94697","MOOG INC."
"2018/10/09","SPE4A216G0002","SPE4A519F0699","0001","1650-00-530-3407","51,315.95","3","94697","MOOG INC."
"2017/01/09","SPE4A516DP005","0060","0001","1650-00-530-3407","150.00","2","94697","MOOG INC. DBA MOOG"
"2016/11/21","SPE4A216G0002","0106","0001","1650-00-530-3407","49,138.00","4","94697","MOOG INC. DBA MOOG"
"2015/07/06","SPE4A515V3115","","0001","1650-00-530-3407","49,245.44","2","94697","MOOG, INC."
"2012/01/25","SPM4A111G0002","0219","0001","1650-00-530-3407","42,482.00","3","94697","MOOG INC."
"2012/01/25","SPM4A111G0002","0219","0002","1650-00-530-3407","42,482.00","3","94697","MOOG INC."
"2005/11/01","SP040002D9404","038Z","9908","1650-00-530-3407","13,044.40","1","94697","MOOG INC."
"2005/10/27","SP040002D9404","038Z","0001","1650-00-530-3407","28,843.76","8","94697","MOOG INC."
"2005/03/02","SPM40002D9404","ERRO","0225","1650-00-530-3407","29,910.98","1","94697","MOOG INC."
"2002/10/21","SP040002G0003","0006","0001","1650-00-530-3407","27,140.03","7","94697","MOOG INC."
"1997/02/11","F0960395G0017","UB89","0001","1650-00-530-3407","7,394.34","4","94697","MOOG INC."
