"Date","Contract","Order","Line","NSN","Price","Qty","Cage","Company"
"2026/02/04","SPE8E626P0576","","0001","4210-01-467-3616","65.90","4000","727C2","STI CEMS SERVICES, LLC"
"2025/11/17","SPE8E626P0276","","0001","4210-01-467-3616","56.55","4000","4HQD0","WRIGGLESWORTH ENTERPRISES, INC"
"2025/09/23","SPE8E625P1208","","0001","4210-01-467-3616","56.89","4000","3PGJ9","HC SERVICES INC"
"2025/09/04","SPE8E625P1145","","0001","4210-01-467-3616","56.93","1393","3PGJ9","HC SERVICES INC"
"2024/12/18","SPE8E625P0208","","0001","4210-01-467-3616","47.56","2130","686B3","MALLORY SAFETY AND SUPPLY LLC"
"2024/08/27","SPE8E624P0636","","0001","4210-01-467-3616","47.64","1816","3PGJ9","HC SERVICES INC"
"2024/02/05","SPE8E624V0497","","0001","4210-01-467-3616","48.08","2408","32DV7","PCX INC"
"2023/03/20","SPE8E623V0665","","0001","4210-01-467-3616","50.25","4800","32DV7","PCX INC"
"2023/02/09","SPE8E623P0352","","0001","4210-01-467-3616","50.45","3272","2X264","ALL-SAFE INC."
"2022/12/15","SPE8E623P0230","","0001","4210-01-467-3616","50.41","4959","79LK3","SAFETY CONTROL, LLC"
"2022/10/25","SPE8E623P0093","","0001","4210-01-467-3616","50.50","1564","79LK3","SAFETY CONTROL, LLC"
"2022/09/14","SPE8E522P1762","","0001","4210-01-467-3616","51.55","91","7BUL6","GLOBAL LOGISTICS STRATEGIES IN"
"2022/09/14","SPE8E522P1762","","0002","4210-01-467-3616","51.55","553","7BUL6","GLOBAL LOGISTICS STRATEGIES IN"
"2022/08/26","SPE8E622V1484","","0001","4210-01-467-3616","50.54","2002","32DV7","PCX INC"
"2022/03/14","SPE8E622P0480","","0001","4210-01-467-3616","48.93","2141","686B3","MALLORY SAFETY AND SUPPLY LLC"
"2022/02/10","SPE8E622P0406","","0001","4210-01-467-3616","45.20","1613","1CAY9","ATLANTIC DIVING SUPPLY, INC."
"2022/02/08","SPE8E622P0397","","0001","4210-01-467-3616","49.10","427","2X264","ALL-SAFE INC."
"2021/10/07","SPE8E622V0047","","0001","4210-01-467-3616","45.46","427","55683","WHEELER FLEET SOLUTIONS, CO."
"2021/08/02","SPE8E521P1650","","0001","4210-01-467-3616","40.90","607","1CAY9","ATLANTIC DIVING SUPPLY, INC."
"2020/09/29","SPE8E620P1549","","0001","4210-01-467-3616","41.75","1213","2X264","ALL-SAFE INC."
"2020/03/20","SPE8E520P0685","","0001","4210-01-467-3616","42.23","403","32DV7","PCX INC"
"2019/12/13","SPE8E620P0489","","0001","4210-01-467-3616","43.25","461","1CAY9","ATLANTIC DIVING SUPPLY, INC."
"2019/09/09","SPE8E619V1342","","0001","4210-01-467-3616","43.39","437","00NS2","KIPPER TOOL COMPANY"
"2019/02/06","SPE8EZ19P0199","","0001","4210-01-467-3616","43.40","2203","79LK3","SAFETY CONTROL, LLC"
