"Date","Contract","Order","Line","NSN","Price","Qty","Cage","Company"
"2024/12/19","SPE8ED25P0391","","0001","8145-01-076-7476","5,164.54","4","1MQB3","S I T CORPORATION"
"2023/08/11","SPE8ED23P0987","","0001","8145-01-076-7476","6,075.00","1","61125","J.G.B. ENTERPRISES, INC."
"2023/02/15","SPE8ED23P0480","","0001","8145-01-076-7476","2,838.00","1","3HRL4","GOODRICH CORPORATION"
"2021/06/17","SPE8ED21V0628","","0001","8145-01-076-7476","4,034.00","1","6RVM4","STEALTH SUPPLY, INC."
"2021/04/28","SPE8ED21V0537","","0001","8145-01-076-7476","403.40","1","6RVM4","STEALTH SUPPLY, INC."
"2021/04/02","SPE8ED21V0474","","0004","8145-01-076-7476","4,001.25","1","1MQB3","S I T CORPORATION"
"2021/04/02","SPE8ED21V0474","","0003","8145-01-076-7476","4,001.25","1","1MQB3","S I T CORPORATION"
"2021/04/02","SPE8ED21V0474","","0002","8145-01-076-7476","4,001.25","1","1MQB3","S I T CORPORATION"
"2021/04/02","SPE8ED21V0474","","0001","8145-01-076-7476","4,001.25","1","1MQB3","S I T CORPORATION"
"2021/03/11","SPE8ED21V0421","","0001","8145-01-076-7476","4,034.00","1","6RVM4","STEALTH SUPPLY, INC."
"2020/12/18","SPE8ED21P0388","","0001","8145-01-076-7476","2,650.00","1","3HRL4","GOODRICH CORPORATION"
"2020/04/14","SPE8ED20P0811","","0001","8145-01-076-7476","3,905.00","1","7GL31","VERTEX LLC"
"2020/02/28","SPE8ED20V0306","","0001","8145-01-076-7476","4,065.01","1","0VW10","AM-MAC INCORPORATED"
"2019/11/08","SPE8ED20P0243","","0001","8145-01-076-7476","3,759.90","1","7GL31","VERTEX LLC"
"2019/05/09","SPE8ED19P0732","","0001","8145-01-076-7476","3,748.00","1","1MQB3","S I T CORPORATION"
"2019/02/01","SPE8ED19P0459","","0001","8145-01-076-7476","3,833.00","1","6PZL1","LARKOS PACKING AND DISTRIBUTIO"
"2018/05/29","SPE8ED18V0467","","0001","8145-01-076-7476","3,622.00","1","61125","J.G.B. ENTERPRISES, INC."
"2017/09/22","SPE8ED17P1333","","0001","8145-01-076-7476","3,466.01","3","0VW10","AM-MAC INCORPORATED"
"2017/09/14","SPE8ED17V0621","","0001","8145-01-076-7476","3,510.01","1","0VW10","AM-MAC INCORPORATED"
"2017/09/08","SPE8ED17V0612","","0001","8145-01-076-7476","3,525.00","1","6RVM4","STEALTH SUPPLY INC"
"2015/06/04","SPE8ED15M1455","","0001","8145-01-076-7476","3,234.15","1","1MQB3","S I T CORPORATION DBA SYRACUSE"
"2015/05/15","SPE8ED15V0255","","0002","8145-01-076-7476","3,207.00","1","1WZZ2","MARTIN MILITARY INC. DBA MARTI"
"2015/05/15","SPE8ED15V0255","","0001","8145-01-076-7476","3,207.00","1","1WZZ2","MARTIN MILITARY INC. DBA MARTI"
"2015/01/15","SPE8ED15M0641","","0002","8145-01-076-7476","3,211.54","1","1MQB3","S I T CORPORATION DBA SYRACUSE"
