"Date","Contract","Order","Line","NSN","Price","Qty","Cage","Company"
"2025/08/06","SPE7M225D60AY","SPE7M125F2751","0001","4240-01-619-9947","13.29","6293","7BUL6","GLOBAL LOGISTICS STRATEGIES IN"
"2025/01/03","SPE7M225D60AY","","0001","4240-01-619-9947","13.29","0","7BUL6","GLOBAL LOGISTICS STRATEGIES IN"
"2024/10/07","SPE7M225P0124","","0001","4240-01-619-9947","12.25","1413","7BUL6","GLOBAL LOGISTICS STRATEGIES IN"
"2024/08/21","SPE7M124P9669","","0001","4240-01-619-9947","14.51","1485","7BUL6","GLOBAL LOGISTICS STRATEGIES IN"
"2023/11/08","SPE7M224P0537","","0001","4240-01-619-9947","14.02","1507","7BUL6","GLOBAL LOGISTICS STRATEGIES IN"
"2021/06/03","SPE7M221P1512","","0001","4240-01-619-9947","11.15","4656","9C042","FULTON SUPPLY COMPANY"
"2021/02/03","SPE7M221P0638","","0001","4240-01-619-9947","13.60","7055","3B8L1","JANEL'S INDUSTRIES, INC."
"2020/12/28","SPE7M221P0398","","0001","4240-01-619-9947","14.25","7994","3B8L1","JANEL'S INDUSTRIES, INC."
"2020/10/29","SPE7M221P0117","","0001","4240-01-619-9947","14.55","4181","599S9","E-DEFENSE INCORPORATED"
"2020/10/07","SPE7M821P0055","","0001","4240-01-619-9947","11.68","2019","6A710","STELLAR INDUSTRIAL SUPPLY, INC"
"2020/09/16","SPE7M220P1998","","0001","4240-01-619-9947","11.44","1931","6A710","STELLAR INDUSTRIAL SUPPLY, INC"
"2020/07/13","SPE7M220P1627","","0001","4240-01-619-9947","11.25","2050","6A710","STELLAR INDUSTRIAL SUPPLY, INC"
"2020/04/17","SPE7M220P1266","","0001","4240-01-619-9947","11.26","2000","6A710","STELLAR INDUSTRIAL SUPPLY, INC"
"2020/04/14","SPE7M020P2622","","0002","4240-01-619-9947","11.20","4522","9C042","FULTON SUPPLY COMPANY"
"2020/04/14","SPE7M020P2622","","0001","4240-01-619-9947","11.20","2685","9C042","FULTON SUPPLY COMPANY"
"2020/03/23","SPE7M220P1071","","0001","4240-01-619-9947","11.58","1128","9C042","FULTON SUPPLY COMPANY"
"2020/01/08","SPE7M220P0578","","0001","4240-01-619-9947","12.08","1500","6A710","STELLAR INDUSTRIAL SUPPLY, INC"
"2019/08/16","SPE7M219P1973","","0001","4240-01-619-9947","12.91","1146","9C042","FULTON SUPPLY COMPANY"
"2019/05/14","SPE7M219P1505","","0001","4240-01-619-9947","13.95","2086","7V7A2","PENN OAK SERVICES, LLC"
"2019/01/14","SPE7M119P2129","","0001","4240-01-619-9947","15.00","2219","7YTH6","ADVETAGE SOLUTIONS LLC"
"2017/07/07","SPE7M217P1791","","0001","4240-01-619-9947","12.32","1169","9C042","FULTON SUPPLY COMPANY"
"2017/05/17","SPE7M217P1507","","0001","4240-01-619-9947","12.48","1367","6F088","ARBILL INDUSTRIES, INC. DBA AR"
"2016/12/12","SPE7M017P1226","","0001","4240-01-619-9947","12.74","1162","91311","SAF-T-GARD INTERNATIONAL, INC."
"2016/07/11","SPE7M216V1311","","0001","4240-01-619-9947","12,245.00","1899","9C042","FULTON SUPPLY COMPANY"
"2016/06/16","SPE7M216M2143","","0001","4240-01-619-9947","12.42","825","71DR6","REGIONAL CONVEYOR SERVICES, IN"
"2016/05/11","SPE7M016M2980","","0001","4240-01-619-9947","12.53","738","9C042","FULTON SUPPLY COMPANY"
"2016/02/02","SPE7M216M0815","","0002","4240-01-619-9947","12.58","334","9C042","FULTON SUPPLY COMPANY"
"2016/02/02","SPE7M216M0815","","0001","4240-01-619-9947","12.58","128","9C042","FULTON SUPPLY COMPANY"
"2014/08/29","SPE7M214M4304","","0001","4240-01-619-9947","12.50","600","9C042","FULTON SUPPLY COMPANY"
"2014/06/26","SPE7M214V1456","","0001","4240-01-619-9947","12.49","1060","9C042","FULTON SUPPLY COMPANY"
"2014/05/12","SPE7M214V1179","","0001","4240-01-619-9947","12.52","1128","0WZP3","A & A GLOVE AND SAFETY CO"
"2014/03/03","SPE7M014V6937","","0001","4240-01-619-9947","12.84","250","0WZP3","A & A GLOVE AND SAFETY CO"
"2014/01/09","SPE7M014V4687","","0001","4240-01-619-9947","13.62","235","9C042","FULTON SUPPLY COMPANY"
"2013/12/10","SPE7M214M0865","","0001","4240-01-619-9947","12.36","240","0WZP3","A & A GLOVE AND SAFETY CO"
"2013/09/25","SPE7M213V0641","","0001","4240-01-619-9947","17.88","53","9C042","FULTON SUPPLY COMPANY"
"2013/09/11","SPE7M213V0567","","0001","4240-01-619-9947","13.26","485","9C042","FULTON SUPPLY COMPANY"
