"Date","Contract","Order","Line","NSN","Price","Qty","Cage","Company"
"2024/12/12","SPE8ED25P0370","","0002","8145-01-515-0612","59.09","1840","411C1","3T FEDERAL SOLUTIONS LLC"
"2024/12/12","SPE8ED25P0370","","0001","8145-01-515-0612","59.09","1840","411C1","3T FEDERAL SOLUTIONS LLC"
"2024/10/25","SPE8ED25P0147","","0001","8145-01-515-0612","59.90","659","05NS8","BUSINESS, INDUSTRIAL AND"
"2024/10/25","SPE8ED25P0147","","0002","8145-01-515-0612","59.90","1518","05NS8","BUSINESS, INDUSTRIAL AND"
"2024/09/20","SPE8ED24P0936","","0001","8145-01-515-0612","59.90","2085","05NS8","BUSINESS, INDUSTRIAL AND"
"2024/08/28","SPE8ED24P0950","","0001","8145-01-515-0612","59.90","2274","05NS8","BUSINESS, INDUSTRIAL AND"
"2024/03/08","SPE8ED24P0499","","0001","8145-01-515-0612","57.76","2500","7VKN1","3T BUSINESS GROUP LLC"
"2023/09/08","SPE8ED23P1025","","0002","8145-01-515-0612","53.50","3700","0JM93","KEYMIAEE AERO-TECH, INC."
"2023/09/08","SPE8ED23P1025","","0001","8145-01-515-0612","53.50","550","0JM93","KEYMIAEE AERO-TECH, INC."
"2023/07/21","SPE8ED23P0927","","0002","8145-01-515-0612","56.95","1600","7VKN1","3T BUSINESS GROUP LLC"
"2023/07/21","SPE8ED23P0927","","0001","8145-01-515-0612","56.95","1200","7VKN1","3T BUSINESS GROUP LLC"
"2023/06/16","SPE8ED23P0819","","0001","8145-01-515-0612","55.38","2500","7VKN1","3T BUSINESS GROUP LLC"
"2022/11/22","SPE8ED23P0193","","0001","8145-01-515-0612","48.65","3500","0JM93","KEYMIAEE AERO-TECH, INC."
"2022/08/11","SPE8ED22P0911","","0001","8145-01-515-0612","49.35","1200","0JM93","KEYMIAEE AERO-TECH, INC."
"2022/02/22","SPE8ED22P0464","","0002","8145-01-515-0612","46.00","4311","3B8L1","JANEL'S INDUSTRIES, INC."
"2022/02/22","SPE8ED22P0464","","0001","8145-01-515-0612","46.00","624","3B8L1","JANEL'S INDUSTRIES, INC."
"2022/02/10","SPE8ED22P0447","","0001","8145-01-515-0612","50.00","1000","3B8L1","JANEL'S INDUSTRIES, INC."
