"Date","Contract","Order","Line","NSN","Price","Qty","Cage","Company"
"2026/02/20","SPE2DS26P0921","","0001","8145-01-502-9424","475.00","4","1U2C7","BEAM DISTRIBUTING, INC."
"2026/02/20","SPE2DS26P0921","","0002","8145-01-502-9424","475.00","4","1U2C7","BEAM DISTRIBUTING, INC."
"2026/02/20","SPE2DS26P0921","","0003","8145-01-502-9424","475.00","5","1U2C7","BEAM DISTRIBUTING, INC."
"2025/12/04","SPE2DS26V1260","","0001","8145-01-502-9424","486.21","3","0TJ49","AMERIPACK, INC."
"2025/10/06","SPE2DS26P0053","","0001","8145-01-502-9424","509.50","1","11214","HARDIGG INDUSTRIES, LLC"
"2025/05/29","SPE2DS25V011B","","0001","8145-01-502-9424","497.62","1","0TJ49","AMERIPACK, INC."
"2025/05/19","SPE2DS25V9750","","0001","8145-01-502-9424","499.00","2","0TJ49","AMERIPACK, INC."
"2024/02/22","SPE2DS24V3864","","0001","8145-01-502-9424","484.13","1","0TJ49","AMERIPACK, INC."
"2023/09/05","SPE2DS23V046S","","0001","8145-01-502-9424","386.21","4","0TJ49","AMERIPACK, INC."
"2023/01/03","SPE2DS23V1694","","0001","8145-01-502-9424","385.00","21","0TJ49","AMERIPACK, INC."
"2022/06/13","SPE2DS22V6687","","0001","8145-01-502-9424","377.49","4","0TJ49","AMERIPACK, INC."
"2022/06/09","SPE2DS22V6643","","0001","8145-01-502-9424","377.96","3","0TJ49","AMERIPACK, INC."
"2022/05/19","SPE2DS22V5901","","0001","8145-01-502-9424","350.00","5","1U2C7","BEAM DISTRIBUTING, INC."
"2022/04/07","SPE2DS22P1388","","0001","8145-01-502-9424","357.96","10","0TJ49","AMERIPACK, INC."
"2021/08/16","SPE2DS21V8204","","0001","8145-01-502-9424","336.61","4","0TJ49","AMERIPACK, INC."
"2021/06/14","SPE2DS21V6401","","0001","8145-01-502-9424","346.21","24","0TJ49","AMERIPACK, INC."
"2021/04/19","SPE2DS21V4815","","0001","8145-01-502-9424","411.11","1","1U2C7","BEAM DISTRIBUTING, INC."
"2021/04/16","SPE2DS21V4810","","0001","8145-01-502-9424","339.00","12","0TJ49","AMERIPACK, INC."
"2021/03/17","SPE2DS21V4048","","0001","8145-01-502-9424","341.51","5","0TJ49","AMERIPACK, INC."
"2021/03/17","SPE2DS21V4048","","0002","8145-01-502-9424","341.51","12","0TJ49","AMERIPACK, INC."
"2020/09/29","SPE2DS20V009S","","0001","8145-01-502-9424","345.00","7","0TJ49","AMERIPACK, INC."
"2020/09/22","SPE2DS20V9936","","0001","8145-01-502-9424","337.77","15","0TJ49","AMERIPACK, INC."
"2020/08/17","SPE2DS20V8847","","0001","8145-01-502-9424","345.00","10","0TJ49","AMERIPACK, INC."
"2020/05/26","SPE2DS20V6406","","0001","8145-01-502-9424","303.62","10","0TJ49","AMERIPACK, INC."
"2020/04/22","SPE2DS20V5475","","0001","8145-01-502-9424","276.62","20","0TJ49","AMERIPACK, INC."
"2020/03/31","SPE2DS20P2091","","0001","8145-01-502-9424","286.00","5","0TJ49","AMERIPACK, INC."
"2020/03/30","SPE2DS20V4422","","0001","8145-01-502-9424","279.25","90","0TJ49","AMERIPACK, INC."
"2020/03/04","SPE2DS20V3505","","0001","8145-01-502-9424","279.25","15","0TJ49","AMERIPACK, INC."
"2020/03/03","SPE2DS20V3412","","0001","8145-01-502-9424","262.10","90","0TJ49","AMERIPACK, INC."
"2019/12/20","SPE2DS20V1776","","0002","8145-01-502-9424","275.00","1","0TJ49","AMERIPACK, INC."
"2019/12/20","SPE2DS20V1776","","0001","8145-01-502-9424","275.00","3","0TJ49","AMERIPACK, INC."
"2019/12/04","SPE2DS20V1417","","0001","8145-01-502-9424","275.00","2","0TJ49","AMERIPACK, INC."
"2019/10/27","SPE2DS20P0325","","0001","8145-01-502-9424","258.00","5","0TJ49","AMERIPACK, INC."
"2019/10/17","SPE2DS20P0226","","0001","8145-01-502-9424","279.62","2","0TJ49","AMERIPACK, INC."
"2019/10/10","SPE2DS20V0261","","0001","8145-01-502-9424","246.29","12","0TJ49","AMERIPACK, INC."
"2019/10/07","SPE2DS20V0199","","0001","8145-01-502-9424","245.62","15","0TJ49","AMERIPACK, INC."
"2019/10/07","SPE2DS20V0199","","0002","8145-01-502-9424","245.62","15","0TJ49","AMERIPACK, INC."
"2019/09/26","SPE2DS19V001C","","0001","8145-01-502-9424","254.62","6","0TJ49","AMERIPACK, INC."
"2019/09/19","SPE2DS19V9810","","0001","8145-01-502-9424","229.00","10","0TJ49","AMERIPACK, INC."
"2019/09/19","SPE2DS19V9810","","0002","8145-01-502-9424","229.00","10","0TJ49","AMERIPACK, INC."
"2019/09/19","SPE2DS19V9810","","0003","8145-01-502-9424","229.00","15","0TJ49","AMERIPACK, INC."
"2019/08/23","SPE2DS19V8986","","0001","8145-01-502-9424","251.62","10","0TJ49","AMERIPACK, INC."
"2019/07/01","SPE2DS19V7451","","0001","8145-01-502-9424","258.00","5","0TJ49","AMERIPACK, INC."
"2019/05/17","SPE2DS19V6213","","0001","8145-01-502-9424","221.00","10","0TJ49","AMERIPACK, INC."
"2019/05/14","SPE2DS19V6094","","0001","8145-01-502-9424","269.00","1","0TJ49","AMERIPACK, INC."
"2019/05/13","SPE2DS19V6066","","0001","8145-01-502-9424","329.00","1","0TJ49","AMERIPACK, INC."
