"Date","Contract","Order","Line","NSN","Price","Qty","Cage","Company"
"2022/09/29","SPE8E822P0821","","0001","4510-01-485-0763","118.85","320","61125","J.G.B. ENTERPRISES, INC."
"2022/09/14","SPE8E922P1589","","0001","4510-01-485-0763","106.05","206","1NXM2","PHILLIPS ENVIRONMENTAL PRODUCT"
"2021/11/17","SPE8E922P0235","","0001","4510-01-485-0763","108.65","202","61125","J.G.B. ENTERPRISES, INC."
"2020/11/12","SPE8E721P0277","","0001","4510-01-485-0763","96.25","893","61125","J.G.B. ENTERPRISES, INC."
"2020/10/07","SPE8E821V0073","","0001","4510-01-485-0763","96.25","204","61125","J.G.B. ENTERPRISES, INC."
"2020/01/16","SPE8E820V0775","","0001","4510-01-485-0763","90.55","1525","61125","J.G.B. ENTERPRISES, INC."
"2018/12/03","SPE8E819P0196","","0001","4510-01-485-0763","90.88","451","1NXM2","PHILLIPS ENVIRONMENTAL PRODUCT"
"2018/07/03","SPE8E818V2375","","0001","4510-01-485-0763","88.78","559","61125","J.G.B. ENTERPRISES, INC."
"2018/07/02","SPE8E818P0480","","0001","4510-01-485-0763","88.78","211","61125","J.G.B. ENTERPRISES, INC."
"2018/07/02","SPE8E818V2363","","0001","4510-01-485-0763","88.78","253","61125","J.G.B. ENTERPRISES, INC."
"2018/05/21","SPE8E818V2020","","0001","4510-01-485-0763","88.83","449","61125","J.G.B. ENTERPRISES, INC."
"2017/10/25","SPE8E818P0054","","0001","4510-01-485-0763","88.83","111","61125","J.G.B. ENTERPRISES, INC."
"2017/09/13","SPE8E817V1794","","0001","4510-01-485-0763","88.83","111","61125","J.G.B. ENTERPRISES, INC."
"2017/09/11","SPE8E817V1764","","0001","4510-01-485-0763","87.95","267","61125","J.G.B. ENTERPRISES, INC."
"2016/09/16","SPE8E816V2321","","0001","4510-01-485-0763","87.97","125","61125","J.G.B. ENTERPRISES, INC."
"2015/10/08","SPE8E816M0018","","0001","4510-01-485-0763","82.29","147","61125","J.G.B. ENTERPRISES, INC."
"2015/05/15","SPE8E815V1031","","0001","4510-01-485-0763","82.37","109","61125","J.G.B. ENTERPRISES, INC."
"2014/11/13","SPE8E815V0168","","0001","4510-01-485-0763","77.18","164","61125","J.G.B. ENTERPRISES, INC."
"2014/08/28","SPE8E814M0825","","0001","4510-01-485-0763","77.30","112","19151","LYNN ELECTRONICS CORPORATION"
"2009/08/21","SPM8E309M1269","4511726271","0002","4510-01-485-0763","184.73","30","1NXM2","PHILLIPS ENVIRONMENTAL PRODUCT"
"2009/08/21","SPM8E309M1269","4511726271","0003","4510-01-485-0763","184.73","482","1NXM2","PHILLIPS ENVIRONMENTAL PRODUCT"
"2009/08/21","SPM8E309M1269","4511726271","0001","4510-01-485-0763","184.73","11","1NXM2","PHILLIPS ENVIRONMENTAL PRODUCT"
"2007/05/14","SPM8E307M0350","4504536033","0001","4510-01-485-0763","81.43","2","1NXM2","PHILLIPS ENVIRONMENTAL PRODUCT"
"2007/05/12","SPM8E307M0350","","0001","4510-01-485-0763","81.43","2","1NXM2","PHILLIPS ENVIRONMENTAL PRODUCT"
"2003/05/15","SP056003MR547","MODF","0002","4510-01-485-0763","64.46","12","1NXM2","PHILLIPS ENVIRONMENTAL PRODUCT"
"2003/05/15","SP056003MR547","MODF","0001","4510-01-485-0763","64.46","12","1NXM2","PHILLIPS ENVIRONMENTAL PRODUCT"
"2003/03/02","SP056003ME322","MODF","0001","4510-01-485-0763","63.46","2","1NXM2","PHILLIPS ENVIRONMENTAL PRODUCT"
