treated_nsn,delta_treated,pre_treated,post_treated,delta_donor,n_donors,sum_w,tau,outcome,post_label,post_threshold
8150014638555,-0.343406593406593,0.343406593406593,0.0,-0.421825396825397,3,3,0.0784188034188034,domestic_share,ey2plus,2
8150014813741,-0.515384615384615,0.515384615384615,0.0,-0.430495019885264,3,3,-0.0848895954993515,domestic_share,ey2plus,2
8150014839115,-0.857142857142857,0.857142857142857,0.0,0.0,3,3,-0.857142857142857,domestic_share,ey2plus,2
8150014839123,-0.659722222222222,0.722222222222222,0.0625,-0.197987012987013,3,3,-0.461735209235209,domestic_share,ey2plus,2
8150014886545,-0.416666666666667,0.416666666666667,0.0,-0.343692022263451,2,2,-0.0729746444032158,domestic_share,ey2plus,2
8150014912678,-0.52,0.52,0.0,-0.456673881673882,3,3,-0.0633261183261184,domestic_share,ey2plus,2
8150015012741,-0.603535353535354,0.603535353535354,0.0,-0.391909171075838,3,3,-0.211626182459516,domestic_share,ey2plus,2
8150015148414,-0.69047619047619,0.69047619047619,0.0,-0.296980519480519,2,2,-0.393495670995671,domestic_share,ey2plus,2
8150015338674,-0.718345192483124,0.718345192483124,0.0,0.0,3,3,-0.718345192483124,domestic_share,ey2plus,2
8150015338675,-0.65,0.65,0.0,-0.207291666666667,2,2,-0.442708333333333,domestic_share,ey2plus,2
