"treated_nsn","delta_treated","pre_treated","post_treated","delta_donor","n_donors","sum_w","tau","outcome","post_label","post_threshold"
"8150014813741",0.0324675324675328,2.56753246753247,2.6,-1.12282690854119,3,3,1.15529444100873,"mean_offers","ey2plus",2
"8150014839115",0.738095238095238,2.26190476190476,3,2.28472222222222,2,2,-1.54662698412698,"mean_offers","ey2plus",2
"8150014839123",1.15759071846028,2.19458319458319,3.35217391304348,-0.4,1,1,1.55759071846028,"mean_offers","ey2plus",2
"8150014912678",-0.905376344086021,4.23870967741935,3.33333333333333,-0.0422458001768348,2,2,-0.863130543909186,"mean_offers","ey2plus",2
"8150015012741",0.101711560044893,2.67606621773288,2.77777777777778,-1.89041606541607,3,3,1.99212762546096,"mean_offers","ey2plus",2
"8150015148414",0.299385560675883,3.10061443932412,3.4,0.05125,2,2,0.248135560675883,"mean_offers","ey2plus",2
"8150015338674",-0.370757020757021,3.37075702075702,3,0.225457702020202,3,3,-0.596214722777223,"mean_offers","ey2plus",2
"8150015338675",0.258333333333333,2.54166666666667,2.8,1.72222222222222,1,1,-1.46388888888889,"mean_offers","ey2plus",2
"3990015742050",-0.395833333333333,0.395833333333333,0,-0.0891156462585034,3,3,-0.30671768707483,"domestic_share","ey2plus",2
"4510015272274",0.6,0.4,1,-0.417592592592593,3,3,1.01759259259259,"domestic_share","ey2plus",2
"8150014633177",-0.45982905982906,0.45982905982906,0,-0.373766233766234,3,3,-0.0860628260628261,"domestic_share","ey2plus",2
"8150014638553",-0.664425465838509,0.726925465838509,0.0625,-0.108135274311745,3,3,-0.556290191526765,"domestic_share","ey2plus",2
"8150014638555",-0.347402597402597,0.347402597402597,0,-0.0293650793650794,3,3,-0.318037518037518,"domestic_share","ey2plus",2
"8150014813741",-0.515384615384615,0.515384615384615,0,-0.0549331620760192,3,3,-0.460451453308596,"domestic_share","ey2plus",2
"8150014839115",-0.857142857142857,0.857142857142857,0,-0.371875,2,2,-0.485267857142857,"domestic_share","ey2plus",2
"8150014839123",-0.715384615384615,0.715384615384615,0,0.193333333333333,3,3,-0.908717948717949,"domestic_share","ey2plus",2
"8150014912678",-0.52,0.52,0,-0.416190476190476,3,3,-0.103809523809524,"domestic_share","ey2plus",2
"8150015012741",-0.603535353535354,0.603535353535354,0,0.205002405002405,3,3,-0.808537758537759,"domestic_share","ey2plus",2
"8150015148414",-0.692780337941628,0.692780337941628,0,-0.333703703703704,3,3,-0.359076634237925,"domestic_share","ey2plus",2
"8150015338674",-0.722466422466422,0.722466422466422,0,-0.458006403318903,3,3,-0.264460019147519,"domestic_share","ey2plus",2
"8150015338675",-0.65,0.65,0,-0.27962962962963,3,3,-0.37037037037037,"domestic_share","ey2plus",2
