"event_year","is_pre","y_treated","y_synth","effect","effect_demeaned","pre_mean_effect"
-5,TRUE,2.83333333333333,4.70127925325716,-1.86794591992383,-0.00719438540745809,-1.86075153451637
-4,TRUE,2,3.88718095589387,-1.88718095589387,-0.0264294213774945,-1.86075153451637
-3,TRUE,4,5.83789820255114,-1.83789820255114,0.0228533319652349,-1.86075153451637
-2,TRUE,3.38095238095238,5.25519514692619,-1.87424276597381,-0.0134912314574382,-1.86075153451637
-1,TRUE,4.3448275862069,6.18131741444611,-1.83648982823922,0.0242617062771555,-1.86075153451637
0,FALSE,2.57142857142857,5.12457024415461,-2.55314167272604,-0.692390138209667,-1.86075153451637
1,FALSE,2.33333333333333,4.90707242443034,-2.57373909109701,-0.712987556580634,-1.86075153451637
2,FALSE,3.05555555555556,5.06316672179959,-2.00761116624404,-0.146859631727664,-1.86075153451637
