"event_year","is_pre","y_treated","y_synth","effect","effect_demeaned","pre_mean_effect"
-5,TRUE,1.5,4.21383293760705,-2.71383293760705,-0.00315795560903354,-2.71067498199802
-4,TRUE,2,4.70859739274154,-2.70859739274154,0.00207758925648349,-2.71067498199802
-3,TRUE,1.83333333333333,4.54978809331991,-2.71645475998658,-0.00577977798855933,-2.71067498199802
-2,TRUE,3,5.69773120558369,-2.69773120558369,0.0129437764143345,-2.71067498199802
-1,TRUE,1.5,4.21675861407125,-2.71675861407125,-0.00608363207322604,-2.71067498199802
0,FALSE,1.4,4.33967367763561,-2.93967367763561,-0.228998695637589,-2.71067498199802
1,FALSE,2,4.20232147333121,-2.20232147333121,0.508353508666807,-2.71067498199802
2,FALSE,1,4.40762830799905,-3.40762830799905,-0.696953326001034,-2.71067498199802
