"event_year","is_pre","y_treated","y_synth","effect","effect_demeaned","pre_mean_effect"
-5,TRUE,9.01711963431323,3.85476976952521,5.16234986478802,0.000117989942506114,5.16223187484551
-4,TRUE,8.85309383613849,3.69127227416933,5.16182156196916,-0.000410312876351959,5.16223187484551
-3,TRUE,9.47262771040802,4.30969083967533,5.16293687073269,0.000704995887176985,5.16223187484551
-2,TRUE,9.13507788747564,3.97281028999759,5.16226759747804,3.57226325311544e-05,5.16223187484551
-1,TRUE,8.90774768678865,3.745964207529,5.16178347925965,-0.000448395585862293,5.16223187484551
0,FALSE,8.96226355411676,4.07430287264824,4.88796068146853,-0.274271193376985,5.16223187484551
1,FALSE,8.86714558959414,3.92227448922367,4.94487110037048,-0.217360774475034,5.16223187484551
