"Date","Contract","Order","Line","NSN","Price","Qty","Cage","Company"
"2025/10/15","SPE8ED26P0076","","0001","8150-01-483-9115","5,475.00","6","6SD02","NEXGEN COMPOSITES LLC"
"2025/09/08","SPE8ED25P1626","","0001","8150-01-483-9115","4,465.00","149","6SD02","NEXGEN COMPOSITES LLC"
"2025/08/19","SPE8ED25P1515","","0001","8150-01-483-9115","5,517.00","6","6SD02","NEXGEN COMPOSITES LLC"
"2025/08/19","SPE8ED25P1514","","0001","8150-01-483-9115","5,493.00","7","0FXA9","SEA BOX, INC."
"2025/08/19","SPE8ED25P1503","","0001","8150-01-483-9115","5,830.00","8","0FXA9","SEA BOX, INC."
"2025/08/12","SPE8ED25P1472","","0002","8150-01-483-9115","5,348.00","4","0FXA9","SEA BOX, INC."
"2025/08/12","SPE8ED25P1472","","0001","8150-01-483-9115","5,348.00","7","0FXA9","SEA BOX, INC."
"2025/08/12","SPE8ED25P1473","","0001","8150-01-483-9115","5,037.00","8","1ULP1","W & K CONTAINERS, INC."
"2025/04/18","SPE8ED25P0958","","0001","8150-01-483-9115","6,125.00","12","6SD02","NEXGEN COMPOSITES LLC"
"2025/04/11","SPE8ED25P0875","","0001","8150-01-483-9115","5,695.00","2","6SD02","NEXGEN COMPOSITES LLC"
"2025/04/11","SPE8ED25P0875","","0002","8150-01-483-9115","5,695.00","2","6SD02","NEXGEN COMPOSITES LLC"
"2025/04/11","SPE8ED25P0875","","0003","8150-01-483-9115","5,695.00","2","6SD02","NEXGEN COMPOSITES LLC"
"2025/03/11","SPE8ED25P0728","","0001","8150-01-483-9115","7,322.00","2","0FXA9","SEA BOX, INC."
"2025/03/03","SPE8ED25P0695","","0001","8150-01-483-9115","7,532.00","1","0FXA9","SEA BOX, INC."
"2025/02/28","SPE8ED25P0687","","0001","8150-01-483-9115","5,865.00","2","0FXA9","SEA BOX, INC."
"2025/02/28","SPE8ED25P0687","","0002","8150-01-483-9115","5,865.00","2","0FXA9","SEA BOX, INC."
"2025/02/28","SPE8ED25P0687","","0003","8150-01-483-9115","5,865.00","2","0FXA9","SEA BOX, INC."
"2025/02/28","SPE8ED25P0687","","0004","8150-01-483-9115","5,865.00","2","0FXA9","SEA BOX, INC."
"2025/02/28","SPE8ED25P0687","","0005","8150-01-483-9115","5,865.00","2","0FXA9","SEA BOX, INC."
"2025/02/28","SPE8ED25P0687","","0006","8150-01-483-9115","5,865.00","2","0FXA9","SEA BOX, INC."
"2025/02/28","SPE8ED25P0687","","0007","8150-01-483-9115","5,865.00","2","0FXA9","SEA BOX, INC."
"2025/01/29","SPE8ED25P0498","","0001","8150-01-483-9115","5,663.00","75","1ULP1","W & K CONTAINERS, INC."
"2024/10/18","SPE8ED25P0112","","0001","8150-01-483-9115","6,321.00","2","0FXA9","SEA BOX, INC."
"2024/09/19","SPE8ED24P1047","","0001","8150-01-483-9115","4,929.00","4","1ULP1","W & K CONTAINERS, INC."
"2024/09/19","SPE8ED24P1047","","0002","8150-01-483-9115","4,929.00","10","1ULP1","W & K CONTAINERS, INC."
"2024/09/19","SPE8ED24P1047","","0003","8150-01-483-9115","4,929.00","10","1ULP1","W & K CONTAINERS, INC."
"2024/07/05","SPE8ED24P0823","","0001","8150-01-483-9115","6,298.00","6","0FXA9","SEA BOX, INC."
"2024/05/06","SPE8ED24P0674","","0001","8150-01-483-9115","5,015.00","4","0FXA9","SEA BOX, INC."
"2023/06/23","SPE8ED23P0844","","0001","8150-01-483-9115","4,773.00","20","1ULP1","W & K CONTAINERS, INC."
"2023/03/27","SPE8ED23P0327","","0001","8150-01-483-9115","5,639.00","4","1ULP1","W & K CONTAINERS, INC."
"2023/03/24","SPE8ED23P0417","","0001","8150-01-483-9115","4,966.00","4","0FXA9","SEA BOX, INC."
