"Date","Contract","Order","Line","NSN","Price","Qty","Cage","Company"
"2018/07/09","SPE4A618PK755","","0001","5975-01-274-4810","10.70","81","4H538","ELECTRO ENTERPRISES, INC."
"2013/08/29","SPE4A413VJ639","","0001","5975-01-274-4810","29.00","131","6CH54","RC INDUSTRIES INC"
"2013/03/05","SPE4A013V0722","","0001","5975-01-274-4810","25.09","135","6SWT4","SEADLER, MICHAEL DBA NEW DIREC"
"2013/02/19","SPE4A613M9602","","0001","5975-01-274-4810","125.85","9","6CH54","RC INDUSTRIES INC"
"2010/10/27","SPM4A411V0897","4515963500","0001","5975-01-274-4810","24.35","65","015G3","FAM-PAK OF CALIFORNIA"
"2009/02/07","SPM4A409V1875","4509891735","0001","5975-01-274-4810","18.50","20","56770","ANT COMPANY OF VA THE"
"2009/02/07","SPM4A409V1875","4509891735","0002","5975-01-274-4810","18.50","60","56770","ANT COMPANY OF VA THE"
"2009/01/01","SPM4A409V1303","4509563831","0001","5975-01-274-4810","18.50","30","56770","ANT COMPANY OF VA THE"
"2009/01/01","SPM4A409V1303","4509563831","0002","5975-01-274-4810","18.50","36","56770","ANT COMPANY OF VA THE"
"2008/12/04","SPM4A409V0941","4509349757","0001","5975-01-274-4810","26.88","11","0FCR8","SEI MANUFACTURING INC"
"2008/12/04","SPM4A409V0941","4509349757","0002","5975-01-274-4810","26.88","24","0FCR8","SEI MANUFACTURING INC"
"2001/11/02","SP043002MP182","MODF","0001","5975-01-274-4810","19.77","41","0CZ24","BOURN & HICKOK CORP"
"2001/11/02","SP043002MP182","MODF","0002","5975-01-274-4810","19.77","76","0CZ24","BOURN & HICKOK CORP"
"2001/09/04","SP043001MFS29","MODF","0001","5975-01-274-4810","28.00","85","56770","ANT COMPANY OF VA THE"
"1996/04/22","SP045096MG417","MODF","0001","5975-01-274-4810","21.63","198","56770","ANT COMPANY OF VA THE"
"1993/09/30","DLA45093MCG78","MODF","0001","5975-01-274-4810","31.10","60","56770","ANT COMPANY OF VA THE"
"1993/09/30","DLA45093MCG78","MODF","0003","5975-01-274-4810","31.10","4","56770","ANT COMPANY OF VA THE"
"1993/09/30","DLA45093MCG78","MODF","0002","5975-01-274-4810","31.10","3","56770","ANT COMPANY OF VA THE"
"1992/06/30","DLA45092MP085","MODF","0001","5975-01-274-4810","61.78","8","56770","ANT COMPANY OF VA THE"
"1992/06/24","DLA45092MB606","MODF","0001","5975-01-274-4810","61.78","3","56770","ANT COMPANY OF VA THE"
"1992/06/23","DLA45092MB607","MODF","0001","5975-01-274-4810","61.78","2","56770","ANT COMPANY OF VA THE"
