"Date","Contract","Order","Line","NSN","Price","Qty","Cage","Company"
"2025/07/28","SPE4A525P7341","","0001","6695-01-266-2248","41,747.66","6","34087","KITCO, LLC"
"2019/05/28","SPE4A619PG081","","0001","6695-01-266-2248","22,127.00","130","1ZK21","KELLSTROM DEFENSE AEROSPACE, I"
"2018/12/07","SPE4A619C0036","","0001","6695-01-266-2248","20,799.00","64","1ZK21","KELLSTROM DEFENSE AEROSPACE, I"
"2017/08/28","SPEHA617P0348","","0001","6695-01-266-2248","3,500.00","1","1Y821","AIR SHUNT INSTRUMENTS, INC."
"2014/05/15","SPE4A414VE206","","0001","6695-01-266-2248","6,792.00","18","99564","AMETEK INC. DBA AEROSPACE GST"
"2010/09/21","SPM4A610MBU70","4515615135","0001","6695-01-266-2248","3,200.00","7","99564","AMETEK INC. DBA AEROSPACE GST"
"2010/07/29","SPM4A610MT677","4515050503","0002","6695-01-266-2248","3,200.00","15","99564","AMETEK INC. DBA AEROSPACE GST"
"2010/07/29","SPM4A610MT677","4515050503","0001","6695-01-266-2248","3,200.00","11","99564","AMETEK INC. DBA AEROSPACE GST"
"2010/06/17","SPM4A610W8182","","0001","6695-01-266-2248","3,200.00","19","99564","AMETEK INC. DBA AEROSPACE GST"
"2009/05/05","SPM4A609C0107","4510720167","0001","6695-01-266-2248","2,813.00","231","99564","AMETEK INC. DBA AEROSPACE GST"
"2007/05/01","SPM4M107C0076","4504426146","0002","6695-01-266-2248","3,894.69","25","99564","AMETEK INC. DBA AEROSPACE GST"
"2007/05/01","SPM4M107C0076","4504426146","0001","6695-01-266-2248","3,894.69","25","99564","AMETEK INC. DBA AEROSPACE GST"
"2007/02/09","SPM4M107M3311","4503750940","0001","6695-01-266-2248","5,299.20","12","99564","AMETEK INC. DBA AEROSPACE GST"
"2003/06/18","SP041103MES01","MODF","0004","6695-01-266-2248","4,739.00","1","99564","AMETEK INC. DBA AEROSPACE GST"
"2003/05/29","SP044003W0288","MODF","0001","6695-01-266-2248","4,492.00","30","99564","AMETEK INC. DBA AEROSPACE GST"
"2003/03/25","SP041103MES01","MODF","0001","6695-01-266-2248","4,739.00","1","99564","AMETEK INC. DBA AEROSPACE GST"
"2003/03/25","SP041103MES01","MODF","0002","6695-01-266-2248","4,739.00","1","99564","AMETEK INC. DBA AEROSPACE GST"
"2003/03/25","SP041103MES01","MODF","0003","6695-01-266-2248","4,739.00","1","99564","AMETEK INC. DBA AEROSPACE GST"
"2000/10/16","SP044000C1005","MODF","5001AD","6695-01-266-2248","2,800.00","10","99564","AMETEK INC. DBA AEROSPACE GST"
"2000/10/16","SP044000C1005","MODF","5001AA","6695-01-266-2248","2,800.00","4","99564","AMETEK INC. DBA AEROSPACE GST"
"2000/10/16","SP044000C1005","MODF","5001AB","6695-01-266-2248","2,800.00","10","99564","AMETEK INC. DBA AEROSPACE GST"
"2000/10/16","SP044000C1005","MODF","5001AF","6695-01-266-2248","2,800.00","10","99564","AMETEK INC. DBA AEROSPACE GST"
"2000/10/16","SP044000C1005","MODF","5001AE","6695-01-266-2248","2,800.00","10","99564","AMETEK INC. DBA AEROSPACE GST"
"2000/10/16","SP044000C1005","MODF","5001AC","6695-01-266-2248","2,800.00","10","99564","AMETEK INC. DBA AEROSPACE GST"
"2000/07/20","SP044000C1005","MODF","0001AE","6695-01-266-2248","2,702.00","10","99564","AMETEK INC. DBA AEROSPACE GST"
"2000/07/20","SP044000C1005","MODF","0001AD","6695-01-266-2248","2,702.00","10","99564","AMETEK INC. DBA AEROSPACE GST"
"2000/07/20","SP044000C1005","MODF","0001AC","6695-01-266-2248","2,702.00","10","99564","AMETEK INC. DBA AEROSPACE GST"
"2000/07/20","SP044000C1005","MODF","0001AB","6695-01-266-2248","2,702.00","10","99564","AMETEK INC. DBA AEROSPACE GST"
"2000/07/20","SP044000C1005","MODF","0001AA","6695-01-266-2248","2,702.00","10","99564","AMETEK INC. DBA AEROSPACE GST"
"2000/07/20","SP044000C1005","MODF","0001AF","6695-01-266-2248","2,702.00","4","99564","AMETEK INC. DBA AEROSPACE GST"
"1998/09/30","SP044098MQL65","MODF","0001AB","6695-01-266-2248","3,121.66","10","99564","AMETEK INC. DBA AEROSPACE GST"
"1998/09/30","SP044098MQL65","MODF","0001AA","6695-01-266-2248","3,121.66","10","99564","AMETEK INC. DBA AEROSPACE GST"
"1998/09/30","SP044098MQL65","MODF","0001AC","6695-01-266-2248","3,121.66","8","99564","AMETEK INC. DBA AEROSPACE GST"
