"Date","Contract","Order","Line","NSN","Price","Qty","Cage","Company"
"2026/02/06","SPE8ED26P0464","","0001","8150-01-533-8674","6,393.00","3","0FXA9","SEA BOX, INC."
"2025/05/30","SPE8ED25P1187","","0001","8150-01-533-8674","7,836.00","21","6SD02","NEXGEN COMPOSITES LLC"
"2025/04/22","SPE8ED25P0965","","0001","8150-01-533-8674","6,284.50","3","6SD02","NEXGEN COMPOSITES LLC"
"2025/04/22","SPE8ED25P0965","","0002","8150-01-533-8674","6,284.50","3","6SD02","NEXGEN COMPOSITES LLC"
"2025/04/22","SPE8ED25P0965","","0003","8150-01-533-8674","6,284.50","3","6SD02","NEXGEN COMPOSITES LLC"
"2025/04/22","SPE8ED25P0965","","0004","8150-01-533-8674","6,284.50","3","6SD02","NEXGEN COMPOSITES LLC"
"2025/04/22","SPE8ED25P0965","","0005","8150-01-533-8674","6,284.50","3","6SD02","NEXGEN COMPOSITES LLC"
"2025/04/22","SPE8ED25P0965","","0006","8150-01-533-8674","6,284.50","3","6SD02","NEXGEN COMPOSITES LLC"
"2025/04/22","SPE8ED25P0965","","0007","8150-01-533-8674","6,284.50","3","6SD02","NEXGEN COMPOSITES LLC"
"2025/04/22","SPE8ED25P0965","","0008","8150-01-533-8674","6,284.50","3","6SD02","NEXGEN COMPOSITES LLC"
"2025/04/22","SPE8ED25P0965","","0009","8150-01-533-8674","6,284.50","3","6SD02","NEXGEN COMPOSITES LLC"
"2025/04/22","SPE8ED25P0965","","0010","8150-01-533-8674","6,284.50","3","6SD02","NEXGEN COMPOSITES LLC"
"2025/04/11","SPE8ED25P0917","","0001","8150-01-533-8674","6,695.00","10","6SD02","NEXGEN COMPOSITES LLC"
"2025/02/26","SPE8ED25P0624","","0001","8150-01-533-8674","6,650.00","6","6SD02","NEXGEN COMPOSITES LLC"
"2025/02/26","SPE8ED25P0624","","0002","8150-01-533-8674","6,650.00","10","6SD02","NEXGEN COMPOSITES LLC"
"2025/02/26","SPE8ED25P0624","","0003","8150-01-533-8674","6,650.00","10","6SD02","NEXGEN COMPOSITES LLC"
"2025/02/26","SPE8ED25P0624","","0004","8150-01-533-8674","6,650.00","11","6SD02","NEXGEN COMPOSITES LLC"
"2024/11/20","SPE8ED25P0265","","0001","8150-01-533-8674","5,936.00","5","0FXA9","SEA BOX, INC."
"2024/10/09","SPE8ED25P0081","","0001","8150-01-533-8674","7,723.00","2","0FXA9","SEA BOX, INC."
"2024/10/08","SPE8ED25P0074","","0002","8150-01-533-8674","6,196.00","10","0FXA9","SEA BOX, INC."
"2024/10/08","SPE8ED25P0074","","0001","8150-01-533-8674","6,196.00","18","0FXA9","SEA BOX, INC."
"2024/10/03","SPE8ED25P0012","","0001","8150-01-533-8674","6,800.00","8","0FXA9","SEA BOX, INC."
"2024/09/24","SPE8ED24P0465","","0001","8150-01-533-8674","6,800.00","13","0FXA9","SEA BOX, INC."
"2024/08/21","SPE8ED24P0482","","0001","8150-01-533-8674","5,695.00","4","0FXA9","SEA BOX, INC."
"2024/04/18","SPE8ED24P0614","","0001","8150-01-533-8674","7,189.00","12","1ULP1","W & K CONTAINERS, INC."
"2024/03/15","SPE8ED24P0517","","0001","8150-01-533-8674","7,792.00","2","0FXA9","SEA BOX, INC."
"2023/12/19","SPE8ED24P0046","","0001","8150-01-533-8674","5,999.00","6","1ULP1","W & K CONTAINERS, INC."
