"Date","Contract","Order","Line","NSN","Price","Qty","Cage","Company"
"2026/01/09","SPE8E926P0411","","0001","4510-01-527-2274","469.79","171","3PPS3","BRIGHTER DAYS & NITES, INC."
"2024/11/15","SPE8E825P0157","","0001","4510-01-527-2274","601.50","291","08GG3","WATERBURY PLUMBING & HEATING S"
"2024/05/09","SPE8E824V1073","","0001","4510-01-527-2274","369.98","140","97NE3","MATODA LLC"
"2023/04/05","SPE8E823V0913","","0001","4510-01-527-2274","324.00","465","78FU8","MEAK SOLUTIONS LLC."
"2023/04/05","SPE8E823P0501","","0001","4510-01-527-2274","467.00","71","84QD8","LIBERTY PURCHASING LLC"
"2021/08/16","SPE8E721P1539","","0001","4510-01-527-2274","374.00","175","84QD8","LIBERTY PURCHASING LLC"
"2021/06/24","SPE8E821P0659","","0001","4510-01-527-2274","379.50","77","3D631","INDEPENDENT HARDWARE, INC."
"2021/01/12","SPE8E721P0668","","0001","4510-01-527-2274","375.00","72","3D631","INDEPENDENT HARDWARE, INC."
"2020/11/16","SPE8E721P0297","","0001","4510-01-527-2274","367.00","75","84QD8","LIBERTY PURCHASING LLC"
"2020/06/30","SPE8E820V2269","","0001","4510-01-527-2274","369.99","46","84QD8","LIBERTY PURCHASING LLC"
"2020/04/02","SPE8E820V1537","","0001","4510-01-527-2274","373.99","357","526R9","TOTAL MAINTENANCE SOLUTIONS SO"
"2019/03/26","SPE8E819V1470","","0001","4510-01-527-2274","339.44","45","5NK26","TACT360, INC"
"2019/02/05","SPE8E819V1043","","0001","4510-01-527-2274","327.15","45","5NK26","TACT360, INC"
"2019/01/31","SPE8E819P0311","","0001","4510-01-527-2274","327.15","65","08GG3","WATERBURY PLUMBING & HEATING S"
"2017/11/02","SPE8E818V0277","","0001","4510-01-527-2274","318.55","92","1WZZ2","MARTIN MILITARY INC. DBA MARTI"
"2017/10/10","SPE8E818V0064","","0001","4510-01-527-2274","322.55","98","1WZZ2","MARTIN MILITARY INC. DBA MARTI"
"2017/08/09","SPE8E817P0321","","0001","4510-01-527-2274","284.50","56","84849","SAMUEL LEVINE PLUMBING AND HEA"
"2017/07/27","SPE8E817V1445","","0001","4510-01-527-2274","279.90","58","84849","SAMUEL LEVINE PLUMBING AND HEA"
"2016/11/08","SPE8E817V0289","","0001","4510-01-527-2274","309.30","37","84849","SAMUEL LEVINE PLUMBING AND HEA"
"2016/10/24","SPE8E817V0155","","0001","4510-01-527-2274","313.00","57","4NWK0","BURHANI ENTERPRISES, INC. DBA"
"2016/10/17","SPE8E817V0100","","0001","4510-01-527-2274","314.00","66","84849","SAMUEL LEVINE PLUMBING AND HEA"
"2016/07/26","SPE8E816V1989","P000","0001","4510-01-527-2274","306.25","46","54PF9","APPLIED MACHINING CO"
"2016/07/26","SPE8E816V1989","","0001","4510-01-527-2274","306.25","46","54PF9","APPLIED MACHINING CO"
"2016/02/04","SPE8E816V0671","","0001","4510-01-527-2274","309.45","64","08GG3","WATERBURY PLUMBING & HEATING S"
"2015/09/16","SPE8E815V1739","","0001","4510-01-527-2274","313.01","53","0VW10","AM-MAC INCORPORATED"
"2015/02/02","SPE8E815V0481","","0001","4510-01-527-2274","314.51","46","08GG3","WATERBURY PLUMBING & HEATING S"
"2014/11/13","SPE8E815M0124","","0001","4510-01-527-2274","311.70","102","84849","SAMUEL LEVINE PLUMBING AND HEA"
"2014/08/27","SPE8E814M0820","","0001","4510-01-527-2274","314.94","63","08GG3","WATERBURY PLUMBING & HEATING S"
"2013/10/07","SPE8EH14V0074","","0001","4510-01-527-2274","330.49","26","08GG3","WATERBURY PLUMBING & HEATING S"
"2013/06/18","SPM8E813M0419","","0001","4510-01-527-2274","331.89","21","84849","SAMUEL LEVINE PLUMBING AND HEA"
"2013/03/19","SPM8E813M0299","","0002","4510-01-527-2274","360.00","16","67NZ7","GREENHILL TRADING INC."
"2013/03/19","SPM8E813M0299","","0001","4510-01-527-2274","360.00","1","67NZ7","GREENHILL TRADING INC."
"2013/01/18","SPM8E813V0298","","0001","4510-01-527-2274","344.00","29","1R4X7","PREMIER SAFETY & SERVICE INC."
"2012/04/30","SPM8E812V0509","","0002","4510-01-527-2274","361.85","24","84849","SAMUEL LEVINE PLUMBING AND HEA"
"2012/04/30","SPM8E812V0509","","0001","4510-01-527-2274","361.85","3","84849","SAMUEL LEVINE PLUMBING AND HEA"
"2012/03/09","SPM8E312V0700","","0001","4510-01-527-2274","362.20","3","84849","SAMUEL LEVINE PLUMBING AND HEA"
"2012/03/09","SPM8E312V0700","","0002","4510-01-527-2274","362.20","14","84849","SAMUEL LEVINE PLUMBING AND HEA"
"2011/11/01","SPM8E312V0227","4519521169","0002","4510-01-527-2274","288.92","20","84849","SAMUEL LEVINE PLUMBING AND HEA"
"2011/11/01","SPM8E312V0227","4519521169","0001","4510-01-527-2274","288.92","11","84849","SAMUEL LEVINE PLUMBING AND HEA"
"2011/10/11","SPM8E312V0085","4519331709","0001","4510-01-527-2274","290.24","7","84849","SAMUEL LEVINE PLUMBING AND HEA"
"2011/10/11","SPM8E312V0085","4519331709","0002","4510-01-527-2274","290.24","11","84849","SAMUEL LEVINE PLUMBING AND HEA"
"2010/09/21","SPM8E310V1899","4515616678","0001","4510-01-527-2274","257.00","26","84849","SAMUEL LEVINE PLUMBING AND HEA"
"2010/08/16","SPM8E310V1683","4515232290","0002","4510-01-527-2274","256.25","22","84849","SAMUEL LEVINE PLUMBING AND HEA"
"2010/08/16","SPM8E310V1683","4515232290","0001","4510-01-527-2274","256.25","8","84849","SAMUEL LEVINE PLUMBING AND HEA"
"2010/06/04","SPM8E310V1151","4514525006","0001","4510-01-527-2274","263.00","3","84849","SAMUEL LEVINE PLUMBING AND HEA"
"2010/06/04","SPM8E310V1151","4514525006","0002","4510-01-527-2274","263.00","9","84849","SAMUEL LEVINE PLUMBING AND HEA"
"2010/05/18","SPM8E310V1017","4514351593","0001","4510-01-527-2274","279.28","6","08GG3","WATERBURY PLUMBING & HEATING S"
"2010/05/18","SPM8E310V1017","4514351593","0002","4510-01-527-2274","279.28","8","08GG3","WATERBURY PLUMBING & HEATING S"
"2009/06/03","SPM8E309M0991","","0001","4510-01-527-2274","247.21","18","84849","SAMUEL LEVINE PLUMBING AND HEA"
