"Date","Contract","Order","Line","NSN","Price","Qty","Cage","Company"
"2020/02/27","70Z03819PR0000378","","0006","6115-01-252-0367","0.00","1","3EM37","SHERWOOD AVIONICS AND ACCESSOR"
"2020/02/27","70Z03819PR0000378","","0005","6115-01-252-0367","0.00","1","3EM37","SHERWOOD AVIONICS AND ACCESSOR"
"2020/02/27","70Z03819PR0000378","","0004","6115-01-252-0367","0.00","1","3EM37","SHERWOOD AVIONICS AND ACCESSOR"
"2020/02/27","70Z03819PR0000378","","0003","6115-01-252-0367","0.00","1","3EM37","SHERWOOD AVIONICS AND ACCESSOR"
"2020/02/27","70Z03819PR0000378","","0002","6115-01-252-0367","0.00","1","3EM37","SHERWOOD AVIONICS AND ACCESSOR"
"2020/02/27","70Z03819PR0000378","","0001","6115-01-252-0367","0.00","1","3EM37","SHERWOOD AVIONICS AND ACCESSOR"
"2019/12/09","70Z03818PR0000158","","0009","6115-01-252-0367","0.00","1","1M2T3","INNOVATIVE POWER SOLUTIONS L.L"
"2019/09/18","70Z03818PR0000158","","0008","6115-01-252-0367","0.00","1","1M2T3","INNOVATIVE POWER SOLUTIONS L.L"
"2019/09/18","70Z03818PR0000158","","0007","6115-01-252-0367","0.00","1","1M2T3","INNOVATIVE POWER SOLUTIONS L.L"
"2019/09/18","70Z03818PR0000158","","0006","6115-01-252-0367","0.00","1","1M2T3","INNOVATIVE POWER SOLUTIONS L.L"
"2019/09/18","70Z03818PR0000158","","0005","6115-01-252-0367","0.00","1","1M2T3","INNOVATIVE POWER SOLUTIONS L.L"
"2019/09/18","70Z03818PR0000158","","0004","6115-01-252-0367","0.00","1","1M2T3","INNOVATIVE POWER SOLUTIONS L.L"
"2019/09/18","70Z03818PR0000158","","0002","6115-01-252-0367","0.00","1","1M2T3","INNOVATIVE POWER SOLUTIONS L.L"
"2019/03/25","70Z03819PR0000172","","0001","6115-01-252-0367","0.00","1","1U2L6","AIR QUALITY AVIATION, INC."
"2019/02/14","70Z03818PR0000377","","0001","6115-01-252-0367","0.00","2","1U2L6","AIR QUALITY AVIATION, INC."
"2018/08/28","70Z03818PR0000375","","0001","6115-01-252-0367","0.00","7","3EM37","SHERWOOD AVIONICS AND ACCESSOR"
"2018/04/16","70Z03818PR0000158","","0010","6115-01-252-0367","0.00","1","1M2T3","INNOVATIVE POWER SOLUTIONS L.L"
"2018/04/16","70Z03818PR0000158","","0003","6115-01-252-0367","0.00","1","1M2T3","INNOVATIVE POWER SOLUTIONS L.L"
"2018/04/16","70Z03818PR0000158","","0001","6115-01-252-0367","0.00","1","1M2T3","INNOVATIVE POWER SOLUTIONS L.L"
"2013/11/01","HSCG3814JJ90102","","0005","6115-01-252-0367","0.00","1","1M2T3","INNOVATIVE POWER SOLUTIONS L.L"
"2013/11/01","HSCG3814JJ90102","","0006","6115-01-252-0367","0.00","1","1M2T3","INNOVATIVE POWER SOLUTIONS L.L"
"2013/05/21","HSCG3813JJ90104","","0004","6115-01-252-0367","0.00","1","1M2T3","INNOVATIVE POWER SOLUTIONS L.L"
"2013/04/22","HSCG3812JJ90102","","0006","6115-01-252-0367","0.00","1","1M2T3","INNOVATIVE POWER SOLUTIONS L.L"
"2013/04/02","HSCG3813JJ90108","","0008","6115-01-252-0367","0.00","1","1M2T3","INNOVATIVE POWER SOLUTIONS L.L"
"2013/01/11","HSCG3813JJ90104","","0005","6115-01-252-0367","0.00","1","1M2T3","INNOVATIVE POWER SOLUTIONS L.L"
"2010/06/02","HSCG3809JJ90101","","0002","6115-01-252-0367","0.00","1","1M2T3","INNOVATIVE POWER SOLUTIONS L.L"
"2008/11/12","HSCG3809JJ90101","","0001","6115-01-252-0367","0.00","1","1M2T3","INNOVATIVE POWER SOLUTIONS L.L"
"2003/07/11","N0038302G010N","0028","0002AA","-01-252-0367","0.00","0","78286","SIKORSKY AIRCRAFT CORPORATION"
"2003/07/11","N0038302G010N","0031","0001AA","-01-252-0367","0.00","0","78286","SIKORSKY AIRCRAFT CORPORATION"
"2003/07/11","N0038302G010N","0028","0002AB","-01-252-0367","0.00","0","78286","SIKORSKY AIRCRAFT CORPORATION"
"2003/07/11","N0038302G010N","0028","0002AC","-01-252-0367","0.00","0","78286","SIKORSKY AIRCRAFT CORPORATION"
"2003/07/11","N0038302G010N","0028","0002AD","-01-252-0367","0.00","0","78286","SIKORSKY AIRCRAFT CORPORATION"
"2000/03/13","N0038300M109D","","0001AA","-01-252-0367","0.00","0","OME17",""
"1999/10/22","N0038399M047H","","0003AB","-01-252-0367","0.00","0","78286","SIKORSKY AIRCRAFT CORPORATION"
"1999/10/22","N0038399M047H","","0003AA","-01-252-0367","0.00","0","78286","SIKORSKY AIRCRAFT CORPORATION"
"1989/11/29","N0038388GK058","LF6P","0004AA","-01-252-0367","0.00","0","78286","SIKORSKY AIRCRAFT CORPORATION"
"1989/11/29","N0038388GK058","LF6P","0004AF","-01-252-0367","0.00","0","78286","SIKORSKY AIRCRAFT CORPORATION"
"1989/11/29","N0038388GK058","LF6P","0004AE","-01-252-0367","0.00","0","78286","SIKORSKY AIRCRAFT CORPORATION"
"1989/11/29","N0038388GK058","LF6P","0004AD","-01-252-0367","0.00","0","78286","SIKORSKY AIRCRAFT CORPORATION"
"1989/11/29","N0038388GK058","LF6P","0004AC","-01-252-0367","0.00","0","78286","SIKORSKY AIRCRAFT CORPORATION"
"1989/11/29","N0038388GK058","LF6P","0004AB","-01-252-0367","0.00","0","78286","SIKORSKY AIRCRAFT CORPORATION"
