"Date","Contract","Order","Line","NSN","Price","Qty","Cage","Company"
"2022/09/27","SPE8ED22P1009","","0001","8150-01-573-7424","8,499.00","4","1ULP1","W & K CONTAINERS, INC."
"2020/02/18","SPE8ED20P0629","","0001","8150-01-573-7424","7,144.00","4","0FXA9","SEA BOX, INC."
"2020/02/18","SPE8ED20P0629","","0002","8150-01-573-7424","7,144.00","1","0FXA9","SEA BOX, INC."
"2018/09/27","SPE8ED18P1126","","0001","8150-01-573-7424","18,792.18","3","0FXA9","SEA BOX INC"
"2017/07/27","SPE8ED17P1119","","0002","8150-01-573-7424","6,226.00","1","1ULP1","W & K CONTAINERS INC"
"2017/07/27","SPE8ED17P1119","","0001","8150-01-573-7424","6,226.00","1","1ULP1","W & K CONTAINERS INC"
"2017/02/17","SPE8ED17P0513","","0001","8150-01-573-7424","9,675.00","1","1ULP1","W & K CONTAINERS INC"
"2016/12/07","SPE8ED17P0222","","0001","8150-01-573-7424","6,749.00","1","1ULP1","W & K CONTAINERS INC"
"2016/12/07","SPE8ED17P0222","","0002","8150-01-573-7424","6,749.00","1","1ULP1","W & K CONTAINERS INC"
"2016/10/24","SPE8ED17P0071","","0003","8150-01-573-7424","6,925.00","1","1ULP1","W & K CONTAINERS INC"
"2016/10/24","SPE8ED17P0071","","0012","8150-01-573-7424","6,925.00","1","1ULP1","W & K CONTAINERS INC"
"2016/10/24","SPE8ED17P0071","","0011","8150-01-573-7424","6,925.00","1","1ULP1","W & K CONTAINERS INC"
"2016/10/24","SPE8ED17P0071","","0001","8150-01-573-7424","6,925.00","1","1ULP1","W & K CONTAINERS INC"
"2016/10/24","SPE8ED17P0071","","0010","8150-01-573-7424","6,925.00","1","1ULP1","W & K CONTAINERS INC"
"2016/10/24","SPE8ED17P0071","","0009","8150-01-573-7424","6,925.00","1","1ULP1","W & K CONTAINERS INC"
"2016/10/24","SPE8ED17P0071","","0008","8150-01-573-7424","6,925.00","1","1ULP1","W & K CONTAINERS INC"
"2016/10/24","SPE8ED17P0071","","0007","8150-01-573-7424","6,925.00","1","1ULP1","W & K CONTAINERS INC"
"2016/10/24","SPE8ED17P0071","","0006","8150-01-573-7424","6,925.00","1","1ULP1","W & K CONTAINERS INC"
"2016/10/24","SPE8ED17P0071","","0005","8150-01-573-7424","6,925.00","1","1ULP1","W & K CONTAINERS INC"
"2016/10/24","SPE8ED17P0071","","0004","8150-01-573-7424","6,925.00","1","1ULP1","W & K CONTAINERS INC"
"2016/10/24","SPE8ED17P0071","","0002","8150-01-573-7424","6,925.00","1","1ULP1","W & K CONTAINERS INC"
"2016/05/06","SPE8ED16M0752","","0001","8150-01-573-7424","8,676.76","1","0FXA9","SEA BOX INC"
"2013/05/01","SPM8ED13M1001","","0002","8150-01-573-7424","7,628.00","2","5M9L6","SONO INTERNATIONAL LLC DBA SON"
"2013/05/01","SPM8ED13M1001","","0001","8150-01-573-7424","7,628.00","5","5M9L6","SONO INTERNATIONAL LLC DBA SON"
"2013/01/11","SPM8ED13M0478","","0001","8150-01-573-7424","10,180.00","1","0FXA9","SEA BOX INC"
"2013/01/11","SPM8ED13M0478","","0002","8150-01-573-7424","10,180.00","1","0FXA9","SEA BOX INC"
"2013/01/11","SPM8ED13M0478","","0003","8150-01-573-7424","10,180.00","1","0FXA9","SEA BOX INC"
"2013/01/11","SPM8ED13M0478","","0004","8150-01-573-7424","10,180.00","1","0FXA9","SEA BOX INC"
"2012/10/26","SPM8ED13M0140","","0001","8150-01-573-7424","8,250.00","4","5M9L6","SONO INTERNATIONAL LLC DBA SON"
"2012/10/26","SPM8ED13M0140","","0002","8150-01-573-7424","8,250.00","1","5M9L6","SONO INTERNATIONAL LLC DBA SON"
"2012/10/26","SPM8ED13M0140","","0003","8150-01-573-7424","8,250.00","1","5M9L6","SONO INTERNATIONAL LLC DBA SON"
"2012/10/09","SPM8ED13M0037","","0003","8150-01-573-7424","8,955.00","1","0FXA9","SEA BOX INC"
"2012/10/09","SPM8ED13M0037","","0001","8150-01-573-7424","8,955.00","1","0FXA9","SEA BOX INC"
"2012/10/09","SPM8ED13M0037","","0004","8150-01-573-7424","8,955.00","1","0FXA9","SEA BOX INC"
"2012/10/09","SPM8ED13M0037","","0005","8150-01-573-7424","8,955.00","1","0FXA9","SEA BOX INC"
"2012/10/09","SPM8ED13M0037","","0006","8150-01-573-7424","8,955.00","1","0FXA9","SEA BOX INC"
"2012/10/09","SPM8ED13M0037","","0002","8150-01-573-7424","8,955.00","1","0FXA9","SEA BOX INC"
