"Date","Contract","Order","Line","NSN","Price","Qty","Cage","Company"
"2023/12/26","N0038324FV602","","0001AA","1660-01-600-4909","0.00","21","70210","HONEYWELL INTERNATIONAL INC."
"2019/06/06","N0038319FFQ2M","","0001AA","1660-01-600-4909","0.00","18","70210","HONEYWELL INTERNATIONAL INC."
"2017/11/01","N0038318PD009","","0001AB","1660-01-600-4909","0.00","4","70210","HONEYWELL INTERNATIONAL INC."
"2017/11/01","N0038318PD009","","0001AA","1660-01-600-4909","0.00","6","70210","HONEYWELL INTERNATIONAL INC."
