"Date","Contract","Order","Line","NSN","Price","Qty","Cage","Company"
"2024/02/27","SPE4A724V1754","","0001","3120-01-197-9305","38.32","72","10988","CNH INDUSTRIAL AMERICA LLC"
"2020/06/09","SPE4A620V055L","","0001","3120-01-197-9305","25.32","9","56QV3","SERVICE MOTOR COMPANY, INC."
"2020/04/16","SPE4A620V9481","","0001","3120-01-197-9305","27.81","4","56QV3","SERVICE MOTOR COMPANY, INC."
"2020/03/17","SPE4A620PC616","","0001","3120-01-197-9305","27.66","4","56QV3","SERVICE MOTOR COMPANY, INC."
"1998/11/13","SP044199MJ338","MODF","0001","3120-01-197-9305","34.01","1","06XQ6","O C M MACHINE CO INC"
"1998/04/14","SP050098AB265","0284","0001","3120-01-197-9305","43.49","1","0YBC5","NEWBEGIN ENTERPRISES INC. DBA"
