"event_year","is_pre","y_treated","y_synth","effect","effect_demeaned","pre_mean_effect"
-5,TRUE,4.48,6.28822259733388,-1.80822259733388,0.00905120586621622,-1.81727380320009
-4,TRUE,3.16666666666667,4.98382332517766,-1.81715665851099,0.000117144689104398,-1.81727380320009
-3,TRUE,1.95454545454545,3.78000314269552,-1.82545768815007,-0.00818388494997513,-1.81727380320009
-2,TRUE,1.83333333333333,3.65776231336639,-1.82442898003306,-0.00715517683296207,-1.81727380320009
-1,TRUE,3,4.81110309197248,-1.81110309197248,0.00617071122761659,-1.81727380320009
0,FALSE,2.63636363636364,4.65646212716526,-2.02009849080162,-0.202824687601528,-1.81727380320009
1,FALSE,2.75,4.41981542959268,-1.66981542959268,0.14745837360741,-1.81727380320009
