"event_year","is_pre","y_treated","y_synth","effect","effect_demeaned","pre_mean_effect"
-5,TRUE,9.40746843608711,4.28643666776444,5.12103176832267,-6.93553083834786e-05,5.12110112363105
-4,TRUE,9.54523994403707,4.4240527792118,5.12118716482527,8.60411942209538e-05,5.12110112363105
-3,TRUE,9.58114501982072,4.45998360096856,5.12116141885216,6.02952211110619e-05,5.12110112363105
-2,TRUE,9.55030649785165,4.42922533734028,5.12108116051138,-1.99631196746708e-05,5.12110112363105
-1,TRUE,9.55881175856423,4.43776765292045,5.12104410564378,-5.70179872747545e-05,5.12110112363105
0,FALSE,9.72913416539135,4.57626068539906,5.15287347999229,0.0317723563612429,5.12110112363105
1,FALSE,9.60528365262476,4.57581380964172,5.02946984298305,-0.091631280648004,5.12110112363105
