"event_year","is_pre","y_treated","y_synth","effect","effect_demeaned","pre_mean_effect"
-5,TRUE,1,0.944529744857478,0.0554702551425219,0.000850736348896416,0.0546195187936255
-4,TRUE,0.785714285714286,0.731162301642372,0.0545519840719139,-6.7534721711629e-05,0.0546195187936255
-3,TRUE,0.666666666666667,0.61164766688611,0.0550189997805566,0.000399480986931086,0.0546195187936255
-2,TRUE,0.307692307692308,0.253692438429411,0.0539998692628967,-0.000619649530728753,0.0546195187936255
-1,TRUE,0.25,0.195943514289762,0.0540564857102384,-0.000563033083387135,0.0546195187936255
0,FALSE,0.0769230769230769,0.394151519605198,-0.317228442682121,-0.371847961475746,0.0546195187936255
1,FALSE,0,0.438208044293128,-0.438208044293128,-0.492827563086754,0.0546195187936255
2,FALSE,0,0.49035941211003,-0.49035941211003,-0.544978930903656,0.0546195187936255
