"event_year","is_pre","y_treated","y_synth","effect","effect_demeaned","pre_mean_effect"
-5,TRUE,8.7558950816463,3.56772814405622,5.18816693759008,4.88066198141013e-05,5.18811813097027
-4,TRUE,8.75762641126741,3.56953134016325,5.18809507110416,-2.30598661072889e-05,5.18811813097027
-3,TRUE,8.69851424787661,3.51099147187007,5.18752277600654,-0.000595354963730088,5.18811813097027
-2,TRUE,9.0259366489779,3.83772178900447,5.18821485997344,9.67290031645973e-05,5.18811813097027
-1,TRUE,9.33600338997184,4.14741237979471,5.18859101017713,0.000472879206856902,5.18811813097027
0,FALSE,8.93260863037757,4.08022848203433,4.85238014834324,-0.335737982627029,5.18811813097027
1,FALSE,8.96085284532237,4.05247554215766,4.90837730316471,-0.279740827805563,5.18811813097027
2,FALSE,8.96648377906443,4.24099091039188,4.72549286867255,-0.462625262297719,5.18811813097027
