"donor_id","omega","active"
"1005002500803",0,FALSE
"1005004507289",0,FALSE
"1005005703598",0,FALSE
"1005010032829",0,FALSE
"1005010037155",0,FALSE
"1005010534216",0,FALSE
"1005010556472",0,FALSE
"1005010595053",0,FALSE
"1005010595055",0,FALSE
"1005011161488",0,FALSE
"1005011392363",0,FALSE
"1005012344080",0,FALSE
"1005012522822",0,FALSE
"1005013442846",0,FALSE
"1005014587004",0,FALSE
"1005014816354",0,FALSE
"1005014936041",0,FALSE
"1005014936047",0,FALSE
"1005014984424",0,FALSE
"1005015136128",0,FALSE
"1005015161539",0,FALSE
"1005015161554",0,FALSE
"1005015482058",0,FALSE
"1005015482076",0,FALSE
"1005015482085",0,FALSE
"1005015505037",0,FALSE
"1005015521226",0,FALSE
"1005015521851",0,FALSE
"1005015536557",0,FALSE
"1005015540644",0,FALSE
"1005015661453",0,FALSE
"1005015732684",0,FALSE
"1005016005612",0,FALSE
"1005016018485",0,FALSE
"1005016194704",0,FALSE
"1005016284886",0,FALSE
"1005016465943",0,FALSE
"1005123738610",0,FALSE
"1005251509062",0,FALSE
"1010015860860",0,FALSE
"1015014621395",0,FALSE
"1020015064172",0,FALSE
"1025016581455",0,FALSE
"1055015862556",0,FALSE
"1095014574869",0,FALSE
"1095015478995",0,FALSE
"1095015506607",0,FALSE
"1095016084332",0,FALSE
"1095016204535",0,FALSE
"1095016701865",0,FALSE
"1240015030711",0,FALSE
"1240015846306",0,FALSE
"1240016520150",0,FALSE
"1270002885620",0,FALSE
"1290005137138",0,FALSE
"1290014631478",0,FALSE
"1430012281363",0,FALSE
"1440010919016",0,FALSE
"1440016691267",0,FALSE
"1450016578644",0,FALSE
"1560000075916",0,FALSE
"1560000239321",0,FALSE
"1560000842130",0,FALSE
"1560001191170",0,FALSE
"1560001737708",0,FALSE
"1560001813818",0,FALSE
"1560002083376",0,FALSE
"1560002109007",0,FALSE
"1560002148544",0,FALSE
"1560005935993",0,FALSE
"1560006046364",0,FALSE
"1560006146096",0,FALSE
"1560006596237",0,FALSE
"1560007518366",0,FALSE
"1560007733973",0,FALSE
"1560007785393",0,FALSE
"1560008591674",0,FALSE
"1560008701627",0,FALSE
"1560009810559",0,FALSE
"1560010158919",0,FALSE
"1560010188302",0,FALSE
"1560010191342",0,FALSE
"1560010340006",0,FALSE
"1560010347266",0,FALSE
"1560010383260",0.0023010244435123,TRUE
"1560010393293",0,FALSE
"1560010446157",0,FALSE
"1560010533034",0,FALSE
"1560010963988",0,FALSE
"1560011008327",0,FALSE
"1560011302871",0,FALSE
"1560011361432",0,FALSE
"1560011396907",0,FALSE
"1560011424332",0,FALSE
"1560011618518",0,FALSE
"1560011728007",0,FALSE
"1560011874238",0,FALSE
"1560011887233",0,FALSE
"1560011909782",0,FALSE
"1560012254072",0,FALSE
"1560012568243",0,FALSE
"1560012642085",0,FALSE
"1560013049696",0,FALSE
"1560013172514",0,FALSE
"1560013406319",0,FALSE
"1560014086639",0,FALSE
"1560014357580",0,FALSE
"1560014442123",0,FALSE
"1560014443182",0,FALSE
"1560014752636",0,FALSE
"1560014765281",0,FALSE
"1560014826795",0,FALSE
"1560014900712",0,FALSE
"1560015073523",0,FALSE
"1560015116987",0,FALSE
"1560015242925",0,FALSE
"1560015243338",0,FALSE
"1560015320819",0,FALSE
"1560015584326",0,FALSE
"1560015698918",0,FALSE
"1560015714032",0,FALSE
"1560015772232",0,FALSE
"1560015868238",0,FALSE
"1560016082808",0,FALSE
"1560016082812",0,FALSE
"1560016082817",0,FALSE
"1560016122687",0,FALSE
"1560016155338",0,FALSE
"1560016164771",0,FALSE
"1560016171350",0,FALSE
"1560016190198",0,FALSE
"1560016272886",0,FALSE
"1560016274107",0,FALSE
"1560016274117",0,FALSE
"1560016274953",0,FALSE
"1560016277360",0,FALSE
"1560016291086",0,FALSE
"1560016298779",0,FALSE
"1560016317793",0,FALSE
"1560016320705",0,FALSE
"1560016321615",0,FALSE
"1560016441291",0,FALSE
"1560016446063",0,FALSE
"1560016480047",0,FALSE
"1560016492851",0,FALSE
"1560016583184",0,FALSE
"1560016583735",0,FALSE
"1560016706204",0,FALSE
"1560016769392",0,FALSE
"1560219206182",0,FALSE
"1610007856888",0,FALSE
"1610010850310",0,FALSE
"1615005239770",0,FALSE
"1615009156887",0,FALSE
"1615009389868",0,FALSE
"1615012027132",0,FALSE
"1615014171305",0,FALSE
"1615015254048",0,FALSE
"1620000049873",0,FALSE
"1620002470251",0,FALSE
"1620004521974",0,FALSE
"1620007942624",0,FALSE
"1620010248726",0,FALSE
"1620011442804",0,FALSE
"1630007194122",0,FALSE
"1630007584766",0,FALSE
"1630008214686",0,FALSE
"1630009398450",0,FALSE
"1630009398945",0,FALSE
"1630010065356",0,FALSE
"1630014643542",0,FALSE
"1630016738451",0,FALSE
"1630997015801",0,FALSE
"1650000816463",0,FALSE
"1650001024420",0,FALSE
"1650002392283",0,FALSE
"1650003738853",0,FALSE
"1650004533085",0,FALSE
"1650004717641",0,FALSE
"1650005166588",0,FALSE
"1650005211488",0.00283690186691965,TRUE
"1650005416897",0,FALSE
"1650005927900",0,FALSE
"1650006945085",0,FALSE
"1650007001627",0,FALSE
"1650007525548",0,FALSE
"1650008196609",0,FALSE
"1650008314959",0,FALSE
"1650009232575",0,FALSE
"1650009237889",0,FALSE
"1650010185048",0,FALSE
"1650010333285",0,FALSE
"1650010339797",0,FALSE
"1650010805875",0,FALSE
"1650011162894",0,FALSE
"1650011293667",0,FALSE
"1650011594809",0,FALSE
"1650012280050",0,FALSE
"1650012699930",0,FALSE
"1650015420101",0,FALSE
"1650015420110",0,FALSE
"1650015420118",0,FALSE
"1650015823251",0,FALSE
"1650015895037",0,FALSE
"1660006310686",0,FALSE
"1660006733937",0,FALSE
"1660008416271",0,FALSE
"1660010183412",0,FALSE
"1660010473478",0,FALSE
"1660010562706",0,FALSE
"1660011545502",0,FALSE
"1660011726810",0,FALSE
"1660011798348",0,FALSE
"1660012496115",0,FALSE
"1660013177813",0,FALSE
"1660015867828",0,FALSE
"1660016018930",0,FALSE
"1660016029956",0,FALSE
"1660016466014",0,FALSE
"1660016491108",0,FALSE
"1670016717324",0,FALSE
"1680000569765",0,FALSE
"1680001102409",0,FALSE
"1680001226627",0,FALSE
"1680001270326",0,FALSE
"1680005263593",0,FALSE
"1680005533004",0,FALSE
"1680006123828",0,FALSE
"1680007773202",0,FALSE
"1680009155901",0,FALSE
"1680010072924",0,FALSE
"1680010142762",0,FALSE
"1680010524819",0,FALSE
"1680011447305",0,FALSE
"1680011594604",0,FALSE
"1680011594623",0,FALSE
"1680011728019",0,FALSE
"1680011922335",0,FALSE
"1680012526375",0,FALSE
"1680012703918",0,FALSE
"1680013148330",0,FALSE
"1680013216778",0,FALSE
"1680014260770",0,FALSE
"1680014676236",0,FALSE
"1680014784333",0,FALSE
"1680014799600",0,FALSE
"1680014835951",0,FALSE
"1680014956037",0,FALSE
"1680015018298",0,FALSE
"1680015020458",0,FALSE
"1680015046728",0,FALSE
"1680015054032",0,FALSE
"1680015088014",0,FALSE
"1680015215100",0,FALSE
"1680015238062",0,FALSE
"1680015241537",0,FALSE
"1680015277764",0,FALSE
"1680015353402",0,FALSE
"1680015353413",0,FALSE
"1680015370477",0,FALSE
"1680015382572",0,FALSE
"1680015535569",0,FALSE
"1680015535668",0,FALSE
"1680015589955",0,FALSE
"1680015592493",0,FALSE
"1680015600176",0,FALSE
"1680015622761",0,FALSE
"1680015637902",0,FALSE
"1680015637904",0,FALSE
"1680015714743",0,FALSE
"1680015728108",0,FALSE
"1680015728111",0,FALSE
"1680015742697",0,FALSE
"1680015746496",0,FALSE
"1680015753560",0,FALSE
"1680015763915",0,FALSE
"1680015947717",0,FALSE
"1680015955861",0,FALSE
"1680015961633",0,FALSE
"1680015992364",0,FALSE
"1680016011565",0,FALSE
"1680016035056",0,FALSE
"1680016063182",0,FALSE
"1680016063556",0,FALSE
"1680016105698",0,FALSE
"1680016219126",0,FALSE
"1680016285774",0,FALSE
"1680016291390",0,FALSE
"1680016313400",0,FALSE
"1680016427059",0,FALSE
"1680016451879",0,FALSE
"1680994255753",0,FALSE
"1710000545103",0,FALSE
"1710012254556",0,FALSE
"1710012836721",0,FALSE
"1710012953466",0,FALSE
"1710013001602",0,FALSE
"1710013155978",0.000969611269789689,TRUE
"1710014519728",0,FALSE
"1710015220159",0,FALSE
"1710015845455",0,FALSE
"1720001938857",0,FALSE
"1720001938860",0,FALSE
"1730000308397",0,FALSE
"1730001556095",0,FALSE
"1730001616931",0,FALSE
"1730005680621",0,FALSE
"1730006024543",0,FALSE
"1730006059246",0,FALSE
"1730006139999",0.00226322428616246,TRUE
"1730006734718",0,FALSE
"1730007852280",0,FALSE
"1730008761376",0,FALSE
"1730009532216",0,FALSE
"1730010090396",0,FALSE
"1730010409585",0,FALSE
"1730010824003",0,FALSE
"1730010842055",0,FALSE
"1730010845239",0,FALSE
"1730011170848",0,FALSE
"1730011468248",0,FALSE
"1730011529412",0,FALSE
"1730011541784",0.00757407433911029,TRUE
"1730011581651",0,FALSE
"1730011664677",0,FALSE
"1730012061707",0,FALSE
"1730012061710",0,FALSE
"1730012061788",0,FALSE
"1730012061789",0,FALSE
"1730012328936",0,FALSE
"1730012863279",0,FALSE
"1730012945043",0,FALSE
"1730013269755",0,FALSE
"1730013668005",0,FALSE
"1730013672939",0,FALSE
"1730013672940",0,FALSE
"1730013811015",0,FALSE
"1730013869929",0,FALSE
"1730015004443",0,FALSE
"1730015064319",0,FALSE
"1730015261830",0,FALSE
"1730015289907",0,FALSE
"1730015289938",0,FALSE
"1730015322874",0.00107559918563759,TRUE
"1730015422478",0,FALSE
"1730015492387",0,FALSE
"1730015624023",0,FALSE
"1730015939054",0,FALSE
"1730016148602",0,FALSE
"1730016148613",0,FALSE
"1730016241177",0,FALSE
"1730016437083",0,FALSE
"1730016451206",0,FALSE
"1730016469037",0,FALSE
"1730016592376",0,FALSE
"1740006024545",0,FALSE
"1740007544804",0,FALSE
"1740014867417",0,FALSE
"1740014867421",0,FALSE
"1740014986192",0,FALSE
"1740014986209",0,FALSE
"1740015494971",0,FALSE
"2010012001889",0,FALSE
"2010015836325",0,FALSE
"2010016095729",0,FALSE
"2010016257148",0,FALSE
"2010016321644",0,FALSE
"2010016416449",0,FALSE
"2030011271220",0,FALSE
"2040001287982",0,FALSE
"2040010293096",0,FALSE
"2040011013872",0,FALSE
"2040011363212",0,FALSE
"2040012323514",0,FALSE
"2040013522980",0,FALSE
"2040014762000",0,FALSE
"2040014762660",0,FALSE
"2040014762665",0,FALSE
"2040014762677",0,FALSE
"2040014762682",0,FALSE
"2040014762694",0,FALSE
"2040014762709",0,FALSE
"2040014762712",0,FALSE
"2040014762715",0,FALSE
"2040014762717",0,FALSE
"2040014762733",0,FALSE
"2040014762751",0,FALSE
"2040014763458",0,FALSE
"2040014764695",0,FALSE
"2040014764834",0,FALSE
